gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
CHD4,MTA1,pp,60,7.745966692414834
EHMT2,MBD3,pp,35,5.916079783099616
HDAC1,SMARCC1,pp,91,9.539392014169456
BMI1,BRD4,pp,57,7.54983443527075
HDAC1,ZMYND8,pp,91,9.539392014169456
ATR,RPA3,pp,9,3.0
DNMT1,MTA1,pp,40,6.324555320336759
CHD5,MBD3,pp,13,3.605551275463989
MBD2,MTA1,pp,22,4.69041575982343
DOT1L,KMT2A,pp,5,2.23606797749979
SMARCB1,SMARCC1,pp,39,6.244997998398398
CHD3,SMARCA5,pp,51,7.14142842854285
EZH2,PRDM14,pp,105,10.246950765959598
SETD1A,WDR82,pp,15,3.872983346207417
CBX5,MECP2,pp,39,6.244997998398398
EHMT2,WDR5,pp,35,5.916079783099616
PHC2,PHC3,pp,23,4.795831523312719
HCFC1,SUZ12,pp,32,5.656854249492381
RBBP7,ZMYND8,pp,53,7.280109889280518
HDAC1,MBD3,pp,91,9.539392014169456
BRD4,CHD8,pp,27,5.196152422706632
KDM2B,RBBP4,pp,15,3.872983346207417
SMARCA4,SMARCD2,pp,60,7.745966692414834
ARID1A,RBBP7,pp,26,5.0990195135927845
BRD4,EZH2,pp,27,5.196152422706632
BPTF,SMARCD2,pp,11,3.3166247903554
PRDM1,PRMT7,pp,6,2.449489742783178
NCOA1,SMARCE1,pp,16,4.0
CHD4,ZMYND8,pp,60,7.745966692414834
EP300,MBD1,pp,58,7.615773105863909
RPA3,SMARCA5,pp,14,3.7416573867739413
BRD4,PRMT5,pp,27,5.196152422706632
SMARCB1,SMARCD2,pp,39,6.244997998398398
HDAC2,MTA1,pp,78,8.831760866327848
PHF1,RBBP4,pp,8,2.8284271247461903
KMT2D,RNF2,pp,15,3.872983346207417
HCFC1,KAT8,pp,32,5.656854249492381
ING5,KAT7,pp,10,3.1622776601683795
BMI1,SMARCA5,pp,57,7.54983443527075
L3MBTL2,SIN3A,pp,27,5.196152422706632
ATRX,SSRP1,pp,11,3.3166247903554
KMT2D,MEN1,pp,15,3.872983346207417
KDM6B,WDR5,pp,16,4.0
ASXL2,HCFC1,pp,4,2.0
INO80,MEN1,pp,6,2.449489742783178
HELLS,WDR5,pp,10,3.1622776601683795
ARID1A,HDAC1,pp,26,5.0990195135927845
KMT2A,MEN1,pp,40,6.324555320336759
HDAC1,RING1,pp,91,9.539392014169456
MECP2,SIN3A,pp,21,4.58257569495584
KDM6A,WDR5,pp,18,4.242640687119285
MTA3,ZMYND8,pp,22,4.69041575982343
RNF40,UBE2A,pp,10,3.1622776601683795
JMJD6,SETD2,pp,5,2.23606797749979
CHD7,SMARCE1,pp,18,4.242640687119285
L3MBTL2,WDR5,pp,27,5.196152422706632
CHAF1A,WDR5,pp,29,5.385164807134504
PCGF1,SETD2,pp,20,4.47213595499958
BMI1,KMT2A,pp,57,7.54983443527075
EED,PHC3,pp,87,9.327379053088816
MBD2,RBBP7,pp,22,4.69041575982343
SIN3B,SMARCE1,pp,15,3.872983346207417
BRCA1,SMARCC2,pp,56,7.483314773547883
ARID1A,CARM1,pp,26,5.0990195135927845
ASH2L,KDM6B,pp,27,5.196152422706632
MBD2,ZMYND8,pp,22,4.69041575982343
PAF1,PHC3,pp,21,4.58257569495584
BRD7,SMARCA4,pp,16,4.0
RBBP5,SETD1A,pp,29,5.385164807134504
CHD4,KMT2A,pp,60,7.745966692414834
KMT2A,RNF2,pp,40,6.324555320336759
CHD7,SMARCC1,pp,18,4.242640687119285
SMARCA4,SMARCC2,pp,60,7.745966692414834
EED,PRDM14,pp,87,9.327379053088816
BMI1,SCML2,pp,57,7.54983443527075
KDM1B,WDR5,pp,5,2.23606797749979
EZH2,MTA1,pp,105,10.246950765959598
ARID1A,ARID1B,pp,26,5.0990195135927845
BPTF,SMARCA1,pp,11,3.3166247903554
KDM4B,WDR5,pp,9,3.0
KDM4B,KMT2D,pp,9,3.0
SMARCC2,SMARCD1,pp,41,6.4031242374328485
AFF1,EAF1,pp,8,2.8284271247461903
MEN1,WDR5,pp,19,4.358898943540674
SMARCC1,SUZ12,pp,45,6.708203932499369
KDM6B,PRMT2,pp,16,4.0
HCFC1,SIN3A,pp,32,5.656854249492381
EZH2,KMT2D,pp,105,10.246950765959598
RNF40,SIRT6,pp,10,3.1622776601683795
SSRP1,TRIM33,pp,17,4.123105625617661
HDAC1,PRDM5,pp,91,9.539392014169456
SMARCC1,SMARCD2,pp,45,6.708203932499369
KDM5B,PRDM13,pp,23,4.795831523312719
SIN3B,SMARCB1,pp,15,3.872983346207417
CARM1,PRMT1,pp,24,4.898979485566356
PCGF2,SCMH1,pp,15,3.872983346207417
SIRT6,SMARCA5,pp,17,4.123105625617661
ASXL1,HCFC1,pp,5,2.23606797749979
EP300,PRDM6,pp,58,7.615773105863909
KAT6A,WDR5,pp,6,2.449489742783178
ARID2,SMARCC2,pp,10,3.1622776601683795
KDM1A,MTA1,pp,49,7.0
RBBP4,SMARCA1,pp,59,7.681145747868608
DPY30,HCFC1,pp,16,4.0
HDAC5,PRKAA1,pp,25,5.0
CHD3,SIN3A,pp,51,7.14142842854285
EHMT1,PRDM6,pp,17,4.123105625617661
EHMT2,PRDM5,pp,35,5.916079783099616
ARID1A,SMARCD2,pp,26,5.0990195135927845
EED,POLR2B,pp,87,9.327379053088816
KDM5B,SMARCC2,pp,23,4.795831523312719
MECP2,NSD1,pp,21,4.58257569495584
BAZ1A,SMARCA1,pp,13,3.605551275463989
CHD1L,RPA3,pp,10,3.1622776601683795
SMARCA1,SMARCA5,pp,14,3.7416573867739413
BRCA1,SSRP1,pp,56,7.483314773547883
MBD3,MTA2,pp,29,5.385164807134504
BRD4,SIRT1,pp,27,5.196152422706632
PHF10,SMARCC2,pp,11,3.3166247903554
KMT2C,KMT2D,pp,12,3.4641016151377544
ARID1A,CHD4,pp,26,5.0990195135927845
BRCA1,SMARCD2,pp,56,7.483314773547883
HDAC2,PHF20L1,pp,78,8.831760866327848
CBX1,RING1,pp,28,5.291502622129181
HDAC2,PRDM6,pp,78,8.831760866327848
RNF2,SMARCE1,pp,74,8.602325267042627
BRD4,KDM6A,pp,27,5.196152422706632
CHAF1A,MTA1,pp,29,5.385164807134504
HDAC1,MBD2,pp,91,9.539392014169456
HDAC6,UBE2E1,pp,13,3.605551275463989
EZH2,NCOA1,pp,105,10.246950765959598
SMARCB1,SMARCE1,pp,39,6.244997998398398
ACTL6A,ARID1A,pp,33,5.744562646538029
BRD2,POLR2B,pp,10,3.1622776601683795
BRD2,BRD7,pp,10,3.1622776601683795
MBD3,RBBP7,pp,29,5.385164807134504
MBD3,SMARCA4,pp,29,5.385164807134504
EP300,SETD1A,pp,58,7.615773105863909
PCGF2,UBE2I,pp,15,3.872983346207417
EED,SMARCC1,pp,87,9.327379053088816
BRCA1,SMARCA5,pp,56,7.483314773547883
CBX6,PCGF2,pp,16,4.0
KDM6B,KMT2A,pp,16,4.0
ARID1B,SMARCD2,pp,20,4.47213595499958
HCFC1,RBBP7,pp,32,5.656854249492381
CBX6,PHC2,pp,16,4.0
PCGF1,RING1,pp,20,4.47213595499958
EZH2,MECP2,pp,105,10.246950765959598
SMARCA2,SMARCC1,pp,42,6.48074069840786
HDAC1,SIN3B,pp,91,9.539392014169456
MTA1,RNF2,pp,30,5.477225575051661
SMARCA2,SMARCE1,pp,42,6.48074069840786
HDAC2,HDAC9,pp,78,8.831760866327848
AFF1,KMT2A,pp,8,2.8284271247461903
BRD4,KDM3A,pp,27,5.196152422706632
MBD2,PRMT1,pp,22,4.69041575982343
HDAC2,WDR5,pp,78,8.831760866327848
PARP1,SMARCA1,pp,36,6.0
MTA1,SIRT1,pp,30,5.477225575051661
ARID1B,SMARCA1,pp,20,4.47213595499958
HDAC9,SIN3A,pp,11,3.3166247903554
HDAC1,SMARCA5,pp,91,9.539392014169456
NCOA1,NCOA3,pp,16,4.0
ATM,SETD2,pp,23,4.795831523312719
KMT2A,TAF1,pp,40,6.324555320336759
PHF10,SMARCE1,pp,11,3.3166247903554
RNF2,SSRP1,pp,74,8.602325267042627
ARID1A,SMARCC1,pp,26,5.0990195135927845
HDAC3,MBD1,pp,31,5.5677643628300215
PARP1,PRKAA1,pp,36,6.0
BMI1,WDR5,pp,57,7.54983443527075
CBX8,KAT7,pp,26,5.0990195135927845
SMARCC2,SUZ12,pp,41,6.4031242374328485
CBX4,KDM3A,pp,26,5.0990195135927845
KDM2B,RING1,pp,15,3.872983346207417
NCOR1,SMARCC2,pp,34,5.830951894845301
L3MBTL2,MBD3,pp,27,5.196152422706632
ACTB,SMARCE1,pp,18,4.242640687119285
SIRT7,SMARCC2,pp,32,5.656854249492381
PARP1,PRMT1,pp,36,6.0
CBX3,KDM6B,pp,38,6.164414002968976
BMI1,RING1,pp,57,7.54983443527075
MECP2,SIRT1,pp,21,4.58257569495584
NCOA1,PPARGC1A,pp,16,4.0
BRCA1,NCOA1,pp,56,7.483314773547883
PHF1,RBBP7,pp,8,2.8284271247461903
CBX6,PCGF1,pp,16,4.0
CARM1,NCOA1,pp,24,4.898979485566356
CBX3,HDAC9,pp,38,6.164414002968976
CBX2,PCGF2,pp,13,3.605551275463989
BRD4,KMT2A,pp,27,5.196152422706632
EZH2,KMT2A,pp,105,10.246950765959598
KAT6A,KMT2A,pp,6,2.449489742783178
SMARCC1,TRIM28,pp,45,6.708203932499369
PHIP,SSRP1,pp,13,3.605551275463989
WDR5,WDR82,pp,49,7.0
CBX6,DNMT1,pp,16,4.0
BRD7,SMARCC1,pp,16,4.0
KMT2D,RBBP5,pp,15,3.872983346207417
MTA1,SIN3A,pp,30,5.477225575051661
CHD7,WDR5,pp,18,4.242640687119285
ARID1A,SIRT7,pp,26,5.0990195135927845
KDM5A,SIN3B,pp,11,3.3166247903554
KAT7,ORC1,pp,15,3.872983346207417
DNMT1,MBD3,pp,40,6.324555320336759
CHAF1A,KAT7,pp,29,5.385164807134504
HCFC1,PHF8,pp,32,5.656854249492381
ARID1A,SMARCD3,pp,26,5.0990195135927845
ATM,RNF40,pp,23,4.795831523312719
ING5,KAT6A,pp,10,3.1622776601683795
CHD3,KMT2A,pp,51,7.14142842854285
KAT8,PHF20L1,pp,14,3.7416573867739413
POLR2B,WDR82,pp,11,3.3166247903554
KDM1A,SIN3A,pp,49,7.0
MTA1,ZMYND8,pp,30,5.477225575051661
KAT8,WDR5,pp,14,3.7416573867739413
PHF20L1,RBBP7,pp,12,3.4641016151377544
ARID2,SMARCC1,pp,10,3.1622776601683795
MBD2,SIN3A,pp,22,4.69041575982343
CXXC1,KMT2A,pp,16,4.0
PPARGC1A,PRKAA1,pp,9,3.0
SMARCA2,SMARCC2,pp,42,6.48074069840786
RBBP7,SIN3A,pp,53,7.280109889280518
SMARCA5,SMARCC2,pp,31,5.5677643628300215
HDAC3,HDAC9,pp,31,5.5677643628300215
ARID1B,SMARCC1,pp,20,4.47213595499958
HCFC1,PPARGC1A,pp,32,5.656854249492381
PRDM14,PRDM6,pp,5,2.23606797749979
SMARCA1,SMARCA4,pp,14,3.7416573867739413
HDAC2,SMARCA5,pp,78,8.831760866327848
AFF1,CARM1,pp,8,2.8284271247461903
MBD3,ZMYND8,pp,29,5.385164807134504
CXXC1,MEN1,pp,16,4.0
KAT8,KMT2A,pp,14,3.7416573867739413
PHC2,PRKAA1,pp,23,4.795831523312719
PCGF2,RING1,pp,15,3.872983346207417
NCOA1,SMARCA4,pp,16,4.0
CBX4,RING1,pp,26,5.0990195135927845
SMARCA1,SMARCC1,pp,14,3.7416573867739413
PRMT1,PRMT8,pp,13,3.605551275463989
PBRM1,SMARCC2,pp,24,4.898979485566356
RNF20,UBE2E1,pp,9,3.0
BRD4,BRD9,pp,27,5.196152422706632
MBD3,PHF20L1,pp,29,5.385164807134504
MEN1,POLR2B,pp,19,4.358898943540674
CBX4,CBX6,pp,26,5.0990195135927845
SATB1,SIN3A,pp,12,3.4641016151377544
KMT2A,SIRT7,pp,40,6.324555320336759
JMJD6,SSRP1,pp,5,2.23606797749979
PARP1,SSRP1,pp,36,6.0
KMT2A,PAF1,pp,40,6.324555320336759
SMARCD2,SUZ12,pp,20,4.47213595499958
KMT2A,PSIP1,pp,40,6.324555320336759
PAF1,UBE2E1,pp,21,4.58257569495584
JADE1,UBE2E1,pp,6,2.449489742783178
CHD4,SMARCC2,pp,60,7.745966692414834
RNF2,SMARCC1,pp,74,8.602325267042627
CECR2,SMARCA5,pp,3,1.7320508075688772
AFF1,BRD4,pp,8,2.8284271247461903
MTA2,SIN3A,pp,29,5.385164807134504
MBD3,SIN3A,pp,29,5.385164807134504
KMT2A,SIN3A,pp,40,6.324555320336759
MBD3,SMARCA2,pp,29,5.385164807134504
RNF2,SMARCC2,pp,74,8.602325267042627
SIN3A,SMARCA5,pp,47,6.855654600401044
NCOR1,SMARCE1,pp,34,5.830951894845301
KDM6B,KDM7A,pp,16,4.0
AFF1,DOT1L,pp,8,2.8284271247461903
BRD7,CHD7,pp,16,4.0
