gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
DNMT1,HELLS,pp,40,6.324555320336759
HDAC1,SIRT6,pp,91,9.539392014169456
CHAF1A,SMARCA5,pp,29,5.385164807134504
MBD3,TET1,pp,29,5.385164807134504
SIN3A,SMARCA2,pp,47,6.855654600401044
CBX5,RBBP4,pp,39,6.244997998398398
MBD2,PAF1,pp,22,4.69041575982343
KDM3A,KDM6B,pp,6,2.449489742783178
ACTL6B,SMARCC2,pp,6,2.449489742783178
CHD4,UBE2I,pp,60,7.745966692414834
EHMT2,SUV39H1,pp,35,5.916079783099616
CHAF1A,SIN3A,pp,29,5.385164807134504
RBBP7,TET1,pp,53,7.280109889280518
MECP2,SMARCE1,pp,21,4.58257569495584
ATRX,TRIM28,pp,11,3.3166247903554
KDM5A,MORF4L1,pp,11,3.3166247903554
CBX6,RING1,pp,16,4.0
CBX3,CHD4,pp,38,6.164414002968976
KDM1A,KDM4C,pp,49,7.0
MBD2,MBD3,pp,22,4.69041575982343
CLOCK,KMT2A,pp,8,2.8284271247461903
ARID2,CHD7,pp,10,3.1622776601683795
HDAC5,SIN3A,pp,25,5.0
CBX4,PCGF5,pp,26,5.0990195135927845
TRIM28,TRIM33,pp,48,6.928203230275509
L3MBTL2,SMARCC1,pp,27,5.196152422706632
SMARCA5,UHRF1,pp,31,5.5677643628300215
HDAC1,SIN3A,pp,91,9.539392014169456
CHD8,WDR5,pp,8,2.8284271247461903
SMARCC2,SMARCD2,pp,41,6.4031242374328485
SIN3A,TRIM28,pp,47,6.855654600401044
SMARCB1,WDR5,pp,39,6.244997998398398
BMI1,CBX5,pp,57,7.54983443527075
BRD4,JMJD6,pp,27,5.196152422706632
KAT2A,UBE2I,pp,9,3.0
DNMT1,SMARCA5,pp,40,6.324555320336759
DNMT3B,PCGF2,pp,33,5.744562646538029
AURKB,CBX7,pp,12,3.4641016151377544
BAZ2A,DNMT3B,pp,8,2.8284271247461903
DNMT3B,PAF1,pp,33,5.744562646538029
CHD4,EP300,pp,60,7.745966692414834
KMT2A,SMARCB1,pp,40,6.324555320336759
PRMT5,UHRF1,pp,37,6.082762530298219
CBX4,KMT2A,pp,26,5.0990195135927845
FKBP1A,FKBP2,pp,2,1.4142135623730951
EED,SMARCA5,pp,87,9.327379053088816
CBX5,SUZ12,pp,39,6.244997998398398
SETDB1,SIN3A,pp,21,4.58257569495584
HDAC3,SIRT6,pp,31,5.5677643628300215
KDM1A,SUV39H1,pp,49,7.0
PRMT5,SMARCA2,pp,37,6.082762530298219
NCOA3,SUZ12,pp,16,4.0
CBX2,CBX4,pp,13,3.605551275463989
CBX2,PHC3,pp,13,3.605551275463989
KMT2A,RBBP4,pp,40,6.324555320336759
CHD4,MTA1,pp,60,7.745966692414834
ATM,CHD4,pp,23,4.795831523312719
EHMT2,MBD3,pp,35,5.916079783099616
NAP1L1,NAP1L2,pp,9,3.0
CHD5,MBD3,pp,13,3.605551275463989
CHD4,CHD5,pp,60,7.745966692414834
DOT1L,KMT2A,pp,5,2.23606797749979
PARP1,TAF1,pp,36,6.0
CHD3,SMARCA5,pp,51,7.14142842854285
DNMT3B,SUZ12,pp,33,5.744562646538029
CBX5,MECP2,pp,39,6.244997998398398
CHAF1A,DMAP1,pp,29,5.385164807134504
EHMT2,WDR5,pp,35,5.916079783099616
HDAC1,MBD3,pp,91,9.539392014169456
HIRA,SMARCA2,pp,8,2.8284271247461903
EZH2,KDM1A,pp,105,10.246950765959598
KDM1A,USP22,pp,49,7.0
CBX1,CHD1L,pp,28,5.291502622129181
BPTF,SMARCD2,pp,11,3.3166247903554
PRDM1,PRMT7,pp,6,2.449489742783178
CHD4,ZMYND8,pp,60,7.745966692414834
CHD4,EZH2,pp,60,7.745966692414834
CHD4,EHMT2,pp,60,7.745966692414834
KAT2B,PARP1,pp,17,4.123105625617661
KDM1A,PHF19,pp,49,7.0
PHF2,PRMT5,pp,2,1.4142135623730951
RPA3,SMARCA5,pp,14,3.7416573867739413
BRD4,PRMT5,pp,27,5.196152422706632
CHD4,SUZ12,pp,60,7.745966692414834
PHF1,RBBP4,pp,8,2.8284271247461903
KMT2D,RNF2,pp,15,3.872983346207417
MORF4L1,RBBP7,pp,24,4.898979485566356
CHD4,IWS1,pp,60,7.745966692414834
HCFC1,KAT8,pp,32,5.656854249492381
CBX3,L3MBTL2,pp,38,6.164414002968976
RBBP4,SIRT6,pp,59,7.681145747868608
ING5,KAT7,pp,10,3.1622776601683795
BMI1,SMARCA5,pp,57,7.54983443527075
NCOA3,NCOR2,pp,16,4.0
NAP1L1,RBBP4,pp,9,3.0
L3MBTL2,SIN3A,pp,27,5.196152422706632
ATRX,SSRP1,pp,11,3.3166247903554
PCGF5,PRMT6,pp,11,3.3166247903554
HDAC5,PRMT5,pp,25,5.0
KMT2D,MEN1,pp,15,3.872983346207417
KMT2B,SMARCB1,pp,6,2.449489742783178
KDM6B,WDR5,pp,16,4.0
RBBP7,SUV39H1,pp,53,7.280109889280518
CLOCK,CREBBP,pp,8,2.8284271247461903
HELLS,WDR5,pp,10,3.1622776601683795
CHD4,RBBP7,pp,60,7.745966692414834
KMT2A,MEN1,pp,40,6.324555320336759
MECP2,SIN3A,pp,21,4.58257569495584
CARM1,UBE2I,pp,24,4.898979485566356
KDM6A,WDR5,pp,18,4.242640687119285
JMJD6,SETD2,pp,5,2.23606797749979
MTA2,SIRT6,pp,29,5.385164807134504
L3MBTL2,WDR5,pp,27,5.196152422706632
DNMT3B,RBBP4,pp,33,5.744562646538029
DNMT3A,PRMT5,pp,19,4.358898943540674
CBX2,PARP1,pp,13,3.605551275463989
CHD1L,PARP1,pp,10,3.1622776601683795
BPTF,NCOR1,pp,11,3.3166247903554
CHAF1A,WDR5,pp,29,5.385164807134504
CBX5,SMARCA4,pp,39,6.244997998398398
BMI1,KMT2A,pp,57,7.54983443527075
DNMT3A,PAF1,pp,19,4.358898943540674
ATRX,EZH2,pp,11,3.3166247903554
BRCA1,SMARCC2,pp,56,7.483314773547883
ARID1A,CARM1,pp,26,5.0990195135927845
BAZ1B,BMI1,pp,15,3.872983346207417
PAF1,PHC3,pp,21,4.58257569495584
MTF2,PRMT6,pp,15,3.872983346207417
L3MBTL2,TRIM28,pp,27,5.196152422706632
EPC1,KAT5,pp,16,4.0
CHAF1A,SUZ12,pp,29,5.385164807134504
CHD4,KMT2A,pp,60,7.745966692414834
CHAF1A,SETDB1,pp,29,5.385164807134504
KMT2A,RNF2,pp,40,6.324555320336759
SMARCA4,SMARCC2,pp,60,7.745966692414834
MECOM,SUV39H1,pp,12,3.4641016151377544
ING4,SUV39H1,pp,12,3.4641016151377544
KDM1B,WDR5,pp,5,2.23606797749979
KAT8,MORF4L1,pp,14,3.7416573867739413
CBX5,DNMT1,pp,39,6.244997998398398
PRMT5,SIRT6,pp,37,6.082762530298219
HDAC1,KDM1A,pp,91,9.539392014169456
CARM1,NCOA3,pp,24,4.898979485566356
CBX1,CHD4,pp,28,5.291502622129181
BPTF,SMARCA1,pp,11,3.3166247903554
BRCA1,KDM1A,pp,56,7.483314773547883
KDM4B,WDR5,pp,9,3.0
KDM4B,KMT2D,pp,9,3.0
SMARCC2,SMARCD1,pp,41,6.4031242374328485
BPTF,RBBP4,pp,11,3.3166247903554
CREBBP,PPARGC1A,pp,38,6.164414002968976
MEN1,WDR5,pp,19,4.358898943540674
CLOCK,EZH2,pp,8,2.8284271247461903
HIRA,SMARCA4,pp,8,2.8284271247461903
HCFC1,SIN3A,pp,32,5.656854249492381
CHD4,SUV39H1,pp,60,7.745966692414834
CHD4,PARP1,pp,60,7.745966692414834
EZH2,KMT2D,pp,105,10.246950765959598
RNF40,SIRT6,pp,10,3.1622776601683795
L3MBTL2,RNF2,pp,27,5.196152422706632
SSRP1,TRIM33,pp,17,4.123105625617661
KDM5B,MORF4L1,pp,23,4.795831523312719
BMI1,CBX7,pp,57,7.54983443527075
HDAC1,PRDM5,pp,91,9.539392014169456
EPC1,MORF4L1,pp,16,4.0
CHAF1B,RBBP4,pp,10,3.1622776601683795
CHD2,PAF1,pp,5,2.23606797749979
CARM1,PRMT1,pp,24,4.898979485566356
SIRT6,SMARCA5,pp,17,4.123105625617661
CHD1L,PARP2,pp,10,3.1622776601683795
ING5,JADE1,pp,10,3.1622776601683795
EP300,EPC1,pp,58,7.615773105863909
ASXL1,HCFC1,pp,5,2.23606797749979
BRD1,CHD4,pp,8,2.8284271247461903
EPC1,ING3,pp,16,4.0
KAT6A,WDR5,pp,6,2.449489742783178
ING3,MORF4L1,pp,15,3.872983346207417
CHD4,H2AFZ,pp,60,7.745966692414834
CREBBP,PARP1,pp,38,6.164414002968976
EED,KDM1A,pp,87,9.327379053088816
ARID2,SMARCC2,pp,10,3.1622776601683795
KDM1A,MTA1,pp,49,7.0
EP300,PARP1,pp,58,7.615773105863909
HDAC5,PARP1,pp,25,5.0
PAF1,PHC1,pp,21,4.58257569495584
GTF2F1,JMJD6,pp,10,3.1622776601683795
CHD4,SIRT7,pp,60,7.745966692414834
BMI1,CBX2,pp,57,7.54983443527075
SETDB1,SUV39H1,pp,21,4.58257569495584
HDAC5,PRKAA1,pp,25,5.0
ACTL6A,MORF4L1,pp,33,5.744562646538029
CHD3,SIN3A,pp,51,7.14142842854285
EHMT2,PRDM5,pp,35,5.916079783099616
EED,POLR2B,pp,87,9.327379053088816
KDM5B,SMARCC2,pp,23,4.795831523312719
MECP2,NSD1,pp,21,4.58257569495584
CHD1L,RPA3,pp,10,3.1622776601683795
SMARCA1,SMARCA5,pp,14,3.7416573867739413
ACTL6B,EP400,pp,6,2.449489742783178
MBD3,MTA2,pp,29,5.385164807134504
PHF19,SUV39H1,pp,11,3.3166247903554
PHF10,SMARCC2,pp,11,3.3166247903554
AURKB,CBX5,pp,12,3.4641016151377544
KMT2C,KMT2D,pp,12,3.4641016151377544
ARID1A,CHD4,pp,26,5.0990195135927845
BRCA1,CARM1,pp,56,7.483314773547883
ASXL1,BMI1,pp,5,2.23606797749979
CHAF1A,CHD4,pp,29,5.385164807134504
CHAF1A,MTA1,pp,29,5.385164807134504
DNMT3B,EHMT2,pp,33,5.744562646538029
HDAC6,UBE2E1,pp,13,3.605551275463989
BRD2,POLR2B,pp,10,3.1622776601683795
KDM3B,PRMT5,pp,3,1.7320508075688772
MBD3,RBBP7,pp,29,5.385164807134504
MBD3,SMARCA4,pp,29,5.385164807134504
BRCA1,SMARCA5,pp,56,7.483314773547883
CBX7,PHC1,pp,14,3.7416573867739413
CBX6,PCGF2,pp,16,4.0
KDM6B,KMT2A,pp,16,4.0
DMAP1,MORF4L1,pp,18,4.242640687119285
HDAC1,PRMT5,pp,91,9.539392014169456
CBX6,PHC2,pp,16,4.0
EZH2,MECP2,pp,105,10.246950765959598
ATRX,HDAC4,pp,11,3.3166247903554
PARP1,UBE2I,pp,36,6.0
CHAF1A,KDM1A,pp,29,5.385164807134504
CHD4,HDAC2,pp,60,7.745966692414834
KAT8,PHF20,pp,14,3.7416573867739413
KAT8,MSL3,pp,14,3.7416573867739413
ACTL6A,CBX5,pp,33,5.744562646538029
AFF1,KMT2A,pp,8,2.8284271247461903
BRD4,KDM3A,pp,27,5.196152422706632
HDAC2,WDR5,pp,78,8.831760866327848
PARP1,SMARCA1,pp,36,6.0
CHAF1B,TRIM28,pp,10,3.1622776601683795
CBX1,CHAF1B,pp,28,5.291502622129181
L3MBTL3,MORF4L1,pp,11,3.3166247903554
BRCA1,PRMT5,pp,56,7.483314773547883
HDAC9,SIN3A,pp,11,3.3166247903554
KAT8,SIRT1,pp,14,3.7416573867739413
KDM1A,PRMT5,pp,49,7.0
HDAC1,SMARCA5,pp,91,9.539392014169456
ING4,JADE1,pp,12,3.4641016151377544
DNMT3B,SIRT1,pp,33,5.744562646538029
EED,SUPT16,pp,87,9.327379053088816
NCOA1,NCOA3,pp,16,4.0
KMT2A,TAF1,pp,40,6.324555320336759
EZH2,NAP1L1,pp,105,10.246950765959598
CARM1,DOT1L,pp,24,4.898979485566356
EP300,PRMT5,pp,58,7.615773105863909
PARP1,PRKAA1,pp,36,6.0
BMI1,WDR5,pp,57,7.54983443527075
CBX8,KAT7,pp,26,5.0990195135927845
SMARCC2,SUZ12,pp,41,6.4031242374328485
CBX4,KDM3A,pp,26,5.0990195135927845
NCOR1,SMARCC2,pp,34,5.830951894845301
L3MBTL2,MBD3,pp,27,5.196152422706632
NAP1L2,SP110,pp,4,2.0
ASXL1,EZH2,pp,5,2.23606797749979
DNMT3B,UBE2I,pp,33,5.744562646538029
SIRT7,SMARCC2,pp,32,5.656854249492381
PARP1,PRMT1,pp,36,6.0
MECP2,SIRT1,pp,21,4.58257569495584
NCOA1,PPARGC1A,pp,16,4.0
ACTB,CHD4,pp,18,4.242640687119285
BPTF,SIRT7,pp,11,3.3166247903554
PHF1,RBBP7,pp,8,2.8284271247461903
CBX6,PCGF1,pp,16,4.0
CARM1,NCOA1,pp,24,4.898979485566356
CBX2,PCGF2,pp,13,3.605551275463989
BRD4,KMT2A,pp,27,5.196152422706632
EZH2,KMT2A,pp,105,10.246950765959598
DNMT3B,EZH2,pp,33,5.744562646538029
KAT6A,KMT2A,pp,6,2.449489742783178
MTF2,NAP1L2,pp,15,3.872983346207417
PCGF1,PCGF5,pp,20,4.47213595499958
WDR5,WDR82,pp,49,7.0
DNMT3B,HELLS,pp,33,5.744562646538029
CBX7,RNF2,pp,14,3.7416573867739413
CBX6,DNMT1,pp,16,4.0
ING5,PRMT5,pp,10,3.1622776601683795
ATAD2,NCOA3,pp,4,2.0
KMT2D,RBBP5,pp,15,3.872983346207417
KMT2B,PAXIP1,pp,6,2.449489742783178
PARP1,TRIM28,pp,36,6.0
MTA1,SIN3A,pp,30,5.477225575051661
CHD7,WDR5,pp,18,4.242640687119285
CHD4,MTA3,pp,60,7.745966692414834
CHD2,SUZ12,pp,5,2.23606797749979
ACTL6A,KAT2A,pp,33,5.744562646538029
EED,HELLS,pp,87,9.327379053088816
DNMT1,PARP1,pp,40,6.324555320336759
EP300,KAT2A,pp,58,7.615773105863909
CHD4,SMARCA4,pp,60,7.745966692414834
KAT7,ORC1,pp,15,3.872983346207417
KDM1A,RBBP7,pp,49,7.0
DNMT1,MBD3,pp,40,6.324555320336759
CHAF1A,KAT7,pp,29,5.385164807134504
CBX5,CHAF1B,pp,39,6.244997998398398
CBX5,SIRT1,pp,39,6.244997998398398
CLOCK,KDM1A,pp,8,2.8284271247461903
DNMT3B,UHRF1,pp,33,5.744562646538029
ACTB,MORF4L1,pp,18,4.242640687119285
ARID2,PBRM1,pp,10,3.1622776601683795
ING5,KAT6A,pp,10,3.1622776601683795
CBX5,TRIM28,pp,39,6.244997998398398
CHD3,KMT2A,pp,51,7.14142842854285
KAT8,PHF20L1,pp,14,3.7416573867739413
KDM4C,PBRM1,pp,10,3.1622776601683795
EP300,KDM1A,pp,58,7.615773105863909
POLR2B,WDR82,pp,11,3.3166247903554
KDM1A,SIN3A,pp,49,7.0
ACTL6A,CHAF1A,pp,33,5.744562646538029
DNMT3B,SETDB1,pp,33,5.744562646538029
KAT8,WDR5,pp,14,3.7416573867739413
ARID2,SMARCC1,pp,10,3.1622776601683795
ATRX,CBX5,pp,11,3.3166247903554
KDM1A,PRDM1,pp,49,7.0
MBD2,SIN3A,pp,22,4.69041575982343
CHAF1A,CHAF1B,pp,29,5.385164807134504
CXXC1,KMT2A,pp,16,4.0
EED,PCGF5,pp,87,9.327379053088816
PPARGC1A,PRKAA1,pp,9,3.0
PRMT5,SMARCA4,pp,37,6.082762530298219
SMARCA2,SMARCC2,pp,42,6.48074069840786
RBBP7,SIN3A,pp,53,7.280109889280518
SMARCA5,SMARCC2,pp,31,5.5677643628300215
HCFC1,PPARGC1A,pp,32,5.656854249492381
KDM5C,L3MBTL2,pp,13,3.605551275463989
HDAC2,SMARCA5,pp,78,8.831760866327848
RNF2,TRIM24,pp,74,8.602325267042627
PRMT5,PRMT6,pp,37,6.082762530298219
AFF1,CARM1,pp,8,2.8284271247461903
MBD3,ZMYND8,pp,29,5.385164807134504
KAT8,KMT2A,pp,14,3.7416573867739413
CHAF1A,SIRT1,pp,29,5.385164807134504
PHC2,PRKAA1,pp,23,4.795831523312719
KDM1A,KDM5B,pp,49,7.0
BPTF,SUZ12,pp,11,3.3166247903554
TRIM33,UBE2I,pp,10,3.1622776601683795
EPC1,PHC2,pp,16,4.0
CBX5,TRIM66,pp,39,6.244997998398398
PBRM1,SMARCC2,pp,24,4.898979485566356
BRCA1,TRIM24,pp,56,7.483314773547883
RNF20,UBE2E1,pp,9,3.0
ASXL1,EED,pp,5,2.23606797749979
MBD3,PHF20L1,pp,29,5.385164807134504
MEN1,POLR2B,pp,19,4.358898943540674
ACTL6B,ATM,pp,6,2.449489742783178
CBX4,CBX6,pp,26,5.0990195135927845
ACTL6A,PAF1,pp,33,5.744562646538029
SATB1,SIN3A,pp,12,3.4641016151377544
ELP3,PAF1,pp,12,3.4641016151377544
BRD3,KDM4C,pp,6,2.449489742783178
CBX5,PARP2,pp,39,6.244997998398398
HDAC2,SIRT6,pp,78,8.831760866327848
TRIM24,TRIM28,pp,9,3.0
HDAC2,HELLS,pp,78,8.831760866327848
KMT2A,SIRT7,pp,40,6.324555320336759
SIRT1,SUV39H1,pp,38,6.164414002968976
JMJD6,SSRP1,pp,5,2.23606797749979
PARP1,SSRP1,pp,36,6.0
KMT2A,PAF1,pp,40,6.324555320336759
KMT2A,PSIP1,pp,40,6.324555320336759
PAF1,UBE2E1,pp,21,4.58257569495584
JADE1,UBE2E1,pp,6,2.449489742783178
KDM4A,PRMT5,pp,9,3.0
CHD4,SMARCC2,pp,60,7.745966692414834
CHD4,MTA2,pp,60,7.745966692414834
CECR2,SMARCA5,pp,3,1.7320508075688772
MTA2,SIN3A,pp,29,5.385164807134504
MBD3,SIN3A,pp,29,5.385164807134504
HDAC1,L3MBTL2,pp,91,9.539392014169456
BRD2,CHD4,pp,10,3.1622776601683795
KMT2A,SIN3A,pp,40,6.324555320336759
MBD3,SMARCA2,pp,29,5.385164807134504
CHD2,EZH2,pp,5,2.23606797749979
RNF2,SMARCC2,pp,74,8.602325267042627
SIN3A,SMARCA5,pp,47,6.855654600401044
CREBBP,KAT2A,pp,38,6.164414002968976
PRMT5,SIRT7,pp,37,6.082762530298219
