gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
MTA2,SIRT7,pp,29,5.385164807134504
CHAF1A,SMARCC1,pp,29,5.385164807134504
CBX7,PHC2,pp,14,3.7416573867739413
EZH2,GTF3C4,pp,105,10.246950765959598
ACTL6A,SMARCE1,pp,33,5.744562646538029
ASH2L,HCFC1,pp,27,5.196152422706632
CBX5,HDAC2,pp,39,6.244997998398398
L3MBTL3,L3MBTL4,pp,11,3.3166247903554
RNF20,UBE2A,pp,9,3.0
RBBP7,SIRT6,pp,53,7.280109889280518
CBX3,DNMT3B,pp,38,6.164414002968976
EED,FKBP1A,pp,87,9.327379053088816
EED,PCGF6,pp,87,9.327379053088816
HCFC1,HDAC5,pp,32,5.656854249492381
HDAC2,MORF4L1,pp,78,8.831760866327848
PAF1,RNF20,pp,21,4.58257569495584
ASH2L,CXXC1,pp,27,5.196152422706632
EZH2,NCOA3,pp,105,10.246950765959598
ATR,CHD4,pp,9,3.0
CBX1,TRIM24,pp,28,5.291502622129181
HDAC3,HDAC5,pp,31,5.5677643628300215
HDAC2,PCGF6,pp,78,8.831760866327848
ING2,SIN3B,pp,14,3.7416573867739413
KDM1A,UBE2I,pp,49,7.0
ING2,SMARCC1,pp,14,3.7416573867739413
KDM2B,PCGF1,pp,15,3.872983346207417
CBX1,DNMT3B,pp,28,5.291502622129181
CHD3,RNF2,pp,51,7.14142842854285
KMT2D,WDR5,pp,15,3.872983346207417
CBX3,CHAF1A,pp,38,6.164414002968976
HDAC3,PRDM6,pp,31,5.5677643628300215
DNMT3B,SIN3A,pp,33,5.744562646538029
CHD7,EZH2,pp,18,4.242640687119285
KMT2B,WDR82,pp,6,2.449489742783178
NCOA1,TRIM24,pp,16,4.0
BRPF1,GTF2H1,pp,6,2.449489742783178
AFF4,KMT2A,pp,3,1.7320508075688772
CARM1,SMARCC2,pp,24,4.898979485566356
CBX5,SMARCA2,pp,39,6.244997998398398
ASH2L,SETD1A,pp,27,5.196152422706632
BRD7,SMARCA2,pp,16,4.0
ARID1A,SIN3A,pp,26,5.0990195135927845
MTA3,PARP1,pp,22,4.69041575982343
RPA3,UBE2A,pp,14,3.7416573867739413
HDAC5,NCOR2,pp,25,5.0
DPY30,PCGF1,pp,16,4.0
EHMT2,EZH1,pp,35,5.916079783099616
BMI1,SMARCD2,pp,57,7.54983443527075
CHD3,MBD3,pp,51,7.14142842854285
CARM1,SMARCC1,pp,24,4.898979485566356
HAT1,RBBP4,pp,3,1.7320508075688772
PCGF1,SUZ12,pp,20,4.47213595499958
PHF1,PHF19,pp,8,2.8284271247461903
HDAC2,PADI4,pp,78,8.831760866327848
BMI1,CBX8,pp,57,7.54983443527075
CHD4,KDM1A,pp,60,7.745966692414834
CBX5,SP100,pp,39,6.244997998398398
CBX2,PHC1,pp,13,3.605551275463989
BRCA1,SMARCB1,pp,56,7.483314773547883
EED,SSRP1,pp,87,9.327379053088816
PCGF2,RNF2,pp,15,3.872983346207417
CBX3,TRIM28,pp,38,6.164414002968976
ARID1A,SMARCE1,pp,26,5.0990195135927845
CBX3,TRIM24,pp,38,6.164414002968976
EZH2,JARID2,pp,105,10.246950765959598
GTF2B,NCOA1,pp,8,2.8284271247461903
MEN1,TAF1,pp,19,4.358898943540674
HDAC3,PRDM4,pp,31,5.5677643628300215
HDAC9,PARP1,pp,11,3.3166247903554
HDAC3,TRIM28,pp,31,5.5677643628300215
TRIM24,TRIM33,pp,9,3.0
NCOA3,NCOR1,pp,16,4.0
BAZ2A,KAT8,pp,8,2.8284271247461903
HCFC1,SIRT7,pp,32,5.656854249492381
BMI1,UBE2I,pp,57,7.54983443527075
ACTB,SMARCC2,pp,18,4.242640687119285
DMAP1,ING3,pp,18,4.242640687119285
EP400,SMARCA4,pp,23,4.795831523312719
CREBBP,WDR5,pp,38,6.164414002968976
HDAC7,KDM5B,pp,11,3.3166247903554
SMARCD3,SMARCE1,pp,12,3.4641016151377544
EP400,EPC1,pp,23,4.795831523312719
KDM5B,SIN3A,pp,23,4.795831523312719
CHD3,SMARCC2,pp,51,7.14142842854285
CHD3,PHF20L1,pp,51,7.14142842854285
RBBP4,TRIM28,pp,59,7.681145747868608
BRD9,SMARCA4,pp,9,3.0
ATR,MTA2,pp,9,3.0
AFF1,AFF4,pp,8,2.8284271247461903
PRMT6,SMARCD1,pp,7,2.6457513110645907
CREBBP,TRIM28,pp,38,6.164414002968976
MECP2,NCOR1,pp,21,4.58257569495584
CBX7,PCGF1,pp,14,3.7416573867739413
CREBBP,GTF2B,pp,38,6.164414002968976
DNMT1,UHRF1,pp,40,6.324555320336759
CBX8,KMT2A,pp,26,5.0990195135927845
NCOR1,SMARCC1,pp,34,5.830951894845301
CXXC1,DPY30,pp,16,4.0
SUZ12,TRIM28,pp,67,8.18535277187245
EHMT2,MTF2,pp,35,5.916079783099616
EHMT2,PRDM1,pp,35,5.916079783099616
CXXC1,HCFC1,pp,16,4.0
CBX4,PCGF1,pp,26,5.0990195135927845
HDAC2,NCOR2,pp,78,8.831760866327848
CBX2,RNF2,pp,13,3.605551275463989
CBX4,KDM5B,pp,26,5.0990195135927845
L3MBTL2,MTA3,pp,27,5.196152422706632
EED,SMARCA2,pp,87,9.327379053088816
HCFC1,RPA3,pp,32,5.656854249492381
CHAF1B,EZH2,pp,10,3.1622776601683795
ACTL6A,SMARCD3,pp,33,5.744562646538029
MBD2,PRMT5,pp,22,4.69041575982343
EPC1,H2AFZ,pp,16,4.0
BAZ1A,SMARCA5,pp,13,3.605551275463989
L3MBTL2,SMARCA5,pp,27,5.196152422706632
ATM,HDAC4,pp,23,4.795831523312719
EED,KDM2A,pp,87,9.327379053088816
EZH2,RBBP7,pp,105,10.246950765959598
CREBBP,JADE1,pp,38,6.164414002968976
CBX1,MECP2,pp,28,5.291502622129181
PHC1,SFMBT1,pp,20,4.47213595499958
BMI1,CBX3,pp,57,7.54983443527075
KAT2B,NCOA3,pp,17,4.123105625617661
KDM6A,SUZ12,pp,18,4.242640687119285
HDAC2,SMARCE1,pp,78,8.831760866327848
ACTL6B,SMARCD1,pp,6,2.449489742783178
HDAC3,PARP1,pp,31,5.5677643628300215
ACTL6A,SMARCA2,pp,33,5.744562646538029
KMT2A,WDR5,pp,40,6.324555320336759
CHD4,MBD3,pp,60,7.745966692414834
BRPF1,KAT7,pp,6,2.449489742783178
KDM1A,RPA3,pp,49,7.0
ATRX,MECP2,pp,11,3.3166247903554
ELP3,ELP4,pp,12,3.4641016151377544
MTA3,PHF20L1,pp,22,4.69041575982343
HDAC2,KDM5C,pp,78,8.831760866327848
RNF2,SMARCD2,pp,74,8.602325267042627
KAT2B,SIRT1,pp,17,4.123105625617661
CBX8,SCML2,pp,26,5.0990195135927845
ACTL6A,RNF2,pp,33,5.744562646538029
PHC2,SCML2,pp,23,4.795831523312719
CBX6,PCGF5,pp,16,4.0
HDAC2,RBBP4,pp,78,8.831760866327848
BRCA1,TRIM28,pp,56,7.483314773547883
HDAC5,PRKCD,pp,25,5.0
BRCA1,NAP1L1,pp,56,7.483314773547883
HDAC1,WDR5,pp,91,9.539392014169456
CARM1,WDR5,pp,24,4.898979485566356
SMARCA2,SMARCA4,pp,42,6.48074069840786
CBX8,RING1,pp,26,5.0990195135927845
ACTL6B,SMARCA4,pp,6,2.449489742783178
CHD1,SIRT7,pp,8,2.8284271247461903
PAF1,RNF40,pp,21,4.58257569495584
CARM1,EZH2,pp,24,4.898979485566356
BMI1,PRMT6,pp,57,7.54983443527075
BPTF,RBBP7,pp,11,3.3166247903554
EP300,RBBP5,pp,58,7.615773105863909
CBX5,EHMT2,pp,39,6.244997998398398
HDAC2,SIN3B,pp,78,8.831760866327848
NCOR2,SIN3A,pp,16,4.0
BAZ2A,CBX8,pp,8,2.8284271247461903
RNF40,UBE2E1,pp,10,3.1622776601683795
RBBP4,SMARCB1,pp,59,7.681145747868608
EHMT2,MECOM,pp,35,5.916079783099616
CBX8,PCGF1,pp,26,5.0990195135927845
PBRM1,SMARCE1,pp,24,4.898979485566356
SMARCC1,SMARCD1,pp,45,6.708203932499369
KDM6B,SMARCA4,pp,16,4.0
MTA1,TRIM33,pp,30,5.477225575051661
KDM1A,RBBP4,pp,49,7.0
CREBBP,UBE2I,pp,38,6.164414002968976
PARP1,PARP2,pp,36,6.0
CHD3,PSIP1,pp,51,7.14142842854285
CBX5,SUV39H1,pp,39,6.244997998398398
DNMT3B,SMARCA5,pp,33,5.744562646538029
BRCA1,SMARCC1,pp,56,7.483314773547883
POLR2B,TCEA1,pp,11,3.3166247903554
GTF2B,GTF2F1,pp,8,2.8284271247461903
CHD3,HDAC3,pp,51,7.14142842854285
GADD45A,TDG,pp,6,2.449489742783178
KDM6A,KMT2C,pp,18,4.242640687119285
CBX3,EZH1,pp,38,6.164414002968976
KAT2B,SMARCB1,pp,17,4.123105625617661
ACTB,RPA3,pp,18,4.242640687119285
ACTL6A,BRD9,pp,33,5.744562646538029
KDM2B,PRMT5,pp,15,3.872983346207417
BRD7,PBRM1,pp,16,4.0
CBX8,SETDB1,pp,26,5.0990195135927845
RNF40,UBE2I,pp,10,3.1622776601683795
EZH2,SMARCA4,pp,105,10.246950765959598
ASXL1,RNF2,pp,5,2.23606797749979
EP300,PRDM2,pp,58,7.615773105863909
CHD4,HELLS,pp,60,7.745966692414834
HDAC1,SETDB1,pp,91,9.539392014169456
PAXIP1,RBBP5,pp,16,4.0
H2AFZ,PHIP,pp,12,3.4641016151377544
PSIP1,RPA3,pp,7,2.6457513110645907
KDM5D,KMT2A,pp,2,1.4142135623730951
RNF20,RNF40,pp,9,3.0
BRD2,EZH2,pp,10,3.1622776601683795
KDM5B,NCOR1,pp,23,4.795831523312719
PAXIP1,RNF2,pp,16,4.0
HDAC2,PARP1,pp,78,8.831760866327848
ING2,RBBP7,pp,14,3.7416573867739413
PRMT5,SMARCC1,pp,37,6.082762530298219
BAZ2A,HDAC1,pp,8,2.8284271247461903
ASH2L,WDR82,pp,27,5.196152422706632
HDAC5,WDR5,pp,25,5.0
GTF2H1,TCEA1,pp,4,2.0
FKBP5,KDM6B,pp,3,1.7320508075688772
L3MBTL2,PCGF6,pp,27,5.196152422706632
KMT2E,SMYD3,pp,6,2.449489742783178
EZH2,MORF4L1,pp,105,10.246950765959598
BRCA1,UBE2E1,pp,56,7.483314773547883
AFF1,NSD1,pp,8,2.8284271247461903
ARID2,SMARCB1,pp,10,3.1622776601683795
EED,PHF1,pp,87,9.327379053088816
CTSL,EED,pp,1,1.0
RBBP5,WDR82,pp,29,5.385164807134504
ASH2L,KMT2B,pp,27,5.196152422706632
EED,EHMT2,pp,87,9.327379053088816
HDAC1,SMARCC2,pp,91,9.539392014169456
DPY30,RBBP5,pp,16,4.0
CBX6,PHC1,pp,16,4.0
CBX6,RNF2,pp,16,4.0
PHF10,SETDB1,pp,11,3.3166247903554
BMI1,DNMT3B,pp,57,7.54983443527075
CBX6,NCOR2,pp,16,4.0
PHF10,SMARCC1,pp,11,3.3166247903554
SIN3A,SMARCE1,pp,47,6.855654600401044
CHD3,MBD2,pp,51,7.14142842854285
SMARCA1,SMARCC2,pp,14,3.7416573867739413
EED,PBRM1,pp,87,9.327379053088816
CHD3,PBRM1,pp,51,7.14142842854285
ASH2L,RBBP5,pp,27,5.196152422706632
NCOR2,SMARCA4,pp,16,4.0
CBX1,SUV39H2,pp,28,5.291502622129181
EED,PARP1,pp,87,9.327379053088816
BRD4,SIRT5,pp,27,5.196152422706632
RBBP5,WDR5,pp,29,5.385164807134504
BRD7,TRIM24,pp,16,4.0
EZH2,PRMT5,pp,105,10.246950765959598
BMI1,TRIM28,pp,57,7.54983443527075
CBX4,DNMT3A,pp,26,5.0990195135927845
BPTF,EED,pp,11,3.3166247903554
RBBP7,SMARCA2,pp,53,7.280109889280518
BRD7,SUZ12,pp,16,4.0
DNMT3B,MTA1,pp,33,5.744562646538029
BRD9,INO80,pp,9,3.0
ASXL2,KDM1B,pp,4,2.0
HCFC1,PAF1,pp,32,5.656854249492381
KDM5B,MBD2,pp,23,4.795831523312719
KMT2A,RBBP5,pp,40,6.324555320336759
SIRT1,USP22,pp,38,6.164414002968976
RING1,RNF2,pp,24,4.898979485566356
EHMT2,TRIM28,pp,35,5.916079783099616
TRIM28,UHRF1,pp,48,6.928203230275509
GADD45A,JMJD1C,pp,6,2.449489742783178
BAZ1B,ING3,pp,15,3.872983346207417
CHD4,CXXC1,pp,60,7.745966692414834
EP300,NCOA3,pp,58,7.615773105863909
ACTL6A,SMARCA4,pp,33,5.744562646538029
PHF10,SMARCB1,pp,11,3.3166247903554
DNMT1,SETD7,pp,40,6.324555320336759
CHD4,PSIP1,pp,60,7.745966692414834
CBX1,CBX5,pp,28,5.291502622129181
BMI1,PHC3,pp,57,7.54983443527075
PCGF2,PHC2,pp,15,3.872983346207417
HIRA,SMARCB1,pp,8,2.8284271247461903
EP400,MEN1,pp,23,4.795831523312719
BRCA1,KAT5,pp,56,7.483314773547883
CBX8,PHC3,pp,26,5.0990195135927845
MSL3,PAF1,pp,2,1.4142135623730951
CBX5,DNMT3B,pp,39,6.244997998398398
ARID1A,SMARCA4,pp,26,5.0990195135927845
AURKB,CBX3,pp,12,3.4641016151377544
RBBP4,SUV39H1,pp,59,7.681145747868608
MTA1,MTA3,pp,30,5.477225575051661
BRCA1,SMARCA2,pp,56,7.483314773547883
PBRM1,SMARCB1,pp,24,4.898979485566356
CHD4,SMARCA5,pp,60,7.745966692414834
HDAC5,RBBP4,pp,25,5.0
CBX1,WDR5,pp,28,5.291502622129181
KDM4C,PRMT5,pp,10,3.1622776601683795
BRD2,BRD4,pp,10,3.1622776601683795
HDAC4,HDAC5,pp,17,4.123105625617661
PARP1,TRIM33,pp,36,6.0
HDAC1,HDAC9,pp,91,9.539392014169456
KDM5B,MTA3,pp,23,4.795831523312719
RBBP5,UBE2I,pp,29,5.385164807134504
ING4,KMT2A,pp,12,3.4641016151377544
ATRX,MEN1,pp,11,3.3166247903554
CBX8,EP300,pp,26,5.0990195135927845
ATM,KAT5,pp,23,4.795831523312719
SUZ12,UBE2I,pp,67,8.18535277187245
CBX1,CHAF1A,pp,28,5.291502622129181
INO80,SMARCA5,pp,6,2.449489742783178
PAF1,TCEA1,pp,21,4.58257569495584
EP300,UBE2I,pp,58,7.615773105863909
CREBBP,KAT2B,pp,38,6.164414002968976
BOP1,SIRT7,pp,4,2.0
BRD7,SMARCC2,pp,16,4.0
EED,EP400,pp,87,9.327379053088816
DNMT3A,UHRF1,pp,19,4.358898943540674
CHD4,DNMT3B,pp,60,7.745966692414834
RNF20,UBE2B,pp,9,3.0
PCGF5,PHC2,pp,11,3.3166247903554
GTF3C4,RNF2,pp,6,2.449489742783178
EED,NCOR1,pp,87,9.327379053088816
PBRM1,SMARCA4,pp,24,4.898979485566356
ACTB,BRDT,pp,18,4.242640687119285
DMAP1,EPC2,pp,18,4.242640687119285
SMARCA2,SMARCD2,pp,42,6.48074069840786
CARM1,PARP1,pp,24,4.898979485566356
INO80,MBD3,pp,6,2.449489742783178
RBBP4,SMARCA5,pp,59,7.681145747868608
BRCA1,DPY30,pp,56,7.483314773547883
BRPF3,KAT7,pp,2,1.4142135623730951
ING2,SMARCB1,pp,14,3.7416573867739413
MTA2,ZMYND8,pp,29,5.385164807134504
ASH2L,MEN1,pp,27,5.196152422706632
EZH2,IWS1,pp,105,10.246950765959598
RPA3,TRIM28,pp,14,3.7416573867739413
BRD7,SMARCE1,pp,16,4.0
MBD1,SUV39H1,pp,9,3.0
ASH2L,DPY30,pp,27,5.196152422706632
PRMT5,SMARCE1,pp,37,6.082762530298219
EP300,HDAC1,pp,58,7.615773105863909
ARID1A,PBRM1,pp,26,5.0990195135927845
RNF40,UBE2B,pp,10,3.1622776601683795
EZH2,RBBP4,pp,105,10.246950765959598
SETD1A,SUZ12,pp,15,3.872983346207417
ASH2L,RNF2,pp,27,5.196152422706632
PARP1,SIRT1,pp,36,6.0
PRMT6,SUV39H1,pp,7,2.6457513110645907
PRMT1,SUZ12,pp,13,3.605551275463989
SIN3B,SMARCA2,pp,15,3.872983346207417
SMARCA2,ZMYND11,pp,42,6.48074069840786
EPC2,KAT5,pp,9,3.0
EED,SIRT1,pp,87,9.327379053088816
SIN3A,SMARCC1,pp,47,6.855654600401044
DNMT3L,MECP2,pp,7,2.6457513110645907
KMT2C,RING1,pp,12,3.4641016151377544
PARP2,SIRT6,pp,7,2.6457513110645907
BRCA1,MTA2,pp,56,7.483314773547883
CBX1,PRDM6,pp,28,5.291502622129181
KMT2A,SMARCA2,pp,40,6.324555320336759
NCOR1,SMARCA2,pp,34,5.830951894845301
CARM1,SMARCE1,pp,24,4.898979485566356
EZH2,SMARCA1,pp,105,10.246950765959598
HDAC1,MEN1,pp,91,9.539392014169456
CHD4,TRIM28,pp,60,7.745966692414834
MTA1,UBE2I,pp,30,5.477225575051661
BMI1,KDM6A,pp,57,7.54983443527075
HDAC2,L3MBTL2,pp,78,8.831760866327848
AURKB,SMARCC1,pp,12,3.4641016151377544
KAT7,RNF2,pp,15,3.872983346207417
CBX7,RING1,pp,14,3.7416573867739413
ARID1A,CHD7,pp,26,5.0990195135927845
KAT2B,NCOA1,pp,17,4.123105625617661
CHD3,UBE2I,pp,51,7.14142842854285
CXXC1,KMT2D,pp,16,4.0
NCOR1,SIN3A,pp,34,5.830951894845301
DNMT1,SUV39H1,pp,40,6.324555320336759
EZH2,KAT2B,pp,105,10.246950765959598
DMAP1,HDAC1,pp,18,4.242640687119285
ING2,SIN3A,pp,14,3.7416573867739413
CHD1L,H2AFZ,pp,10,3.1622776601683795
HDAC1,TET1,pp,91,9.539392014169456
DPY30,HDAC2,pp,16,4.0
CBX5,TRIM24,pp,39,6.244997998398398
ATRX,NSD1,pp,11,3.3166247903554
EED,HDAC2,pp,87,9.327379053088816
SMARCC1,SMARCC2,pp,45,6.708203932499369
HDAC3,SMYD1,pp,31,5.5677643628300215
PHF8,WDR5,pp,6,2.449489742783178
CHD6,EZH2,pp,2,1.4142135623730951
KMT2D,WDR82,pp,15,3.872983346207417
ACTL6A,H2AFZ,pp,33,5.744562646538029
BAZ1B,SMARCC1,pp,15,3.872983346207417
BRCA1,HLTF,pp,56,7.483314773547883
ACTL6A,SMARCC2,pp,33,5.744562646538029
EHMT2,NCOA3,pp,35,5.916079783099616
MBD2,RBBP4,pp,22,4.69041575982343
PRKAA2,RBBP7,pp,7,2.6457513110645907
BAZ1B,SMARCD2,pp,15,3.872983346207417
BRD4,ING3,pp,27,5.196152422706632
PADI3,SMARCD1,pp,3,1.7320508075688772
JARID2,PRDM14,pp,13,3.605551275463989
ATM,SMARCB1,pp,23,4.795831523312719
EED,L3MBTL2,pp,87,9.327379053088816
EED,MTF2,pp,87,9.327379053088816
PCGF6,TRIM28,pp,18,4.242640687119285
EP400,MORF4L1,pp,23,4.795831523312719
BAZ1A,MTF2,pp,13,3.605551275463989
PRKAA2,UBE2I,pp,7,2.6457513110645907
ING2,WDR5,pp,14,3.7416573867739413
PHC2,SFMBT1,pp,23,4.795831523312719
BRD4,SMARCA4,pp,27,5.196152422706632
CXXC1,WDR82,pp,16,4.0
KDM1A,MTA3,pp,49,7.0
EZH2,ING4,pp,105,10.246950765959598
ACTB,KAT5,pp,18,4.242640687119285
CBX6,CHAF1B,pp,16,4.0
PPARGC1A,RNF2,pp,9,3.0
TAF1,TAF3,pp,10,3.1622776601683795
ATM,HDAC6,pp,23,4.795831523312719
ACTL6A,INO80,pp,33,5.744562646538029
RNF2,TRIM28,pp,74,8.602325267042627
JADE1,KAT5,pp,6,2.449489742783178
HDAC1,PHF20L1,pp,91,9.539392014169456
CHD1,SSRP1,pp,8,2.8284271247461903
BRCA1,PRMT1,pp,56,7.483314773547883
EZH2,KDM6A,pp,105,10.246950765959598
DMAP1,EZH2,pp,18,4.242640687119285
CHD7,RBBP5,pp,18,4.242640687119285
BRD2,CHD3,pp,10,3.1622776601683795
KMT2A,SMARCC1,pp,40,6.324555320336759
CHD3,SMARCA4,pp,51,7.14142842854285
DNMT3A,EZH2,pp,19,4.358898943540674
JARID2,RBBP7,pp,13,3.605551275463989
BMI1,EHMT1,pp,57,7.54983443527075
CARM1,SMARCA4,pp,24,4.898979485566356
HDAC2,SMARCC2,pp,78,8.831760866327848
UBE2I,ZMYND11,pp,43,6.557438524302
CBX5,PCGF6,pp,39,6.244997998398398
CHD4,KAT7,pp,60,7.745966692414834
HDAC3,KAT2B,pp,31,5.5677643628300215
CHAF1A,HDAC1,pp,29,5.385164807134504
MBD3,MECOM,pp,29,5.385164807134504
HDAC1,SFMBT1,pp,91,9.539392014169456
KDM1A,MBD2,pp,49,7.0
GTF2F1,POLR2B,pp,10,3.1622776601683795
CBX3,EZH2,pp,38,6.164414002968976
PRKAA1,TRIM28,pp,11,3.3166247903554
CHD5,MTA3,pp,13,3.605551275463989
KDM1A,MTA2,pp,49,7.0
ATM,TAF1,pp,23,4.795831523312719
RBBP7,RNF2,pp,53,7.280109889280518
FBXL19,RNF40,pp,3,1.7320508075688772
BRD4,KDM4C,pp,27,5.196152422706632
CARM1,SMARCB1,pp,24,4.898979485566356
CHD5,MTA1,pp,13,3.605551275463989
HDAC1,KMT2A,pp,91,9.539392014169456
DNMT1,MECP2,pp,40,6.324555320336759
PAXIP1,WDR82,pp,16,4.0
ASH2L,WDR5,pp,27,5.196152422706632
BAZ1B,CHD3,pp,15,3.872983346207417
JARID2,RBBP4,pp,13,3.605551275463989
DNMT3A,HDAC1,pp,19,4.358898943540674
HDAC1,KDM5A,pp,91,9.539392014169456
EED,TCEA1,pp,87,9.327379053088816
RBBP4,SIN3A,pp,59,7.681145747868608
KDM5A,NSD1,pp,11,3.3166247903554
EZH2,PCGF1,pp,105,10.246950765959598
CBX3,CBX5,pp,38,6.164414002968976
EP300,KAT2B,pp,58,7.615773105863909
PRDM14,SUZ12,pp,5,2.23606797749979
FKBP5,PRKAA1,pp,3,1.7320508075688772
ELP3,PCGF6,pp,12,3.4641016151377544
ARID2,BRD7,pp,10,3.1622776601683795
MTA2,SATB1,pp,29,5.385164807134504
BRCA1,HCFC1,pp,56,7.483314773547883
CBX1,SP100,pp,28,5.291502622129181
HDAC2,PHC1,pp,78,8.831760866327848
CHD7,CHD8,pp,18,4.242640687119285
KDM1A,RNF2,pp,49,7.0
CARM1,EP300,pp,24,4.898979485566356
SMARCA5,SUZ12,pp,31,5.5677643628300215
HDAC1,PARP1,pp,91,9.539392014169456
ARID1B,KDM4C,pp,20,4.47213595499958
KAT5,UBE2I,pp,30,5.477225575051661
EED,SIN3A,pp,87,9.327379053088816
EZH2,KDM5B,pp,105,10.246950765959598
NCOR2,SIRT1,pp,16,4.0
EHMT1,HDAC1,pp,17,4.123105625617661
CBX8,SUZ12,pp,26,5.0990195135927845
NCOR1,TRIM33,pp,34,5.830951894845301
EZH1,SUZ12,pp,14,3.7416573867739413
BRCA1,RBBP7,pp,56,7.483314773547883
DNMT1,MBD2,pp,40,6.324555320336759
ARID1A,PHF10,pp,26,5.0990195135927845
EED,HCFC1,pp,87,9.327379053088816
CHD4,SIRT6,pp,60,7.745966692414834
ARID1B,SMARCE1,pp,20,4.47213595499958
BAZ1A,CHD3,pp,13,3.605551275463989
DNMT3B,TDG,pp,33,5.744562646538029
SIRT3,SIRT4,pp,2,1.4142135623730951
DNMT1,DNMT3A,pp,40,6.324555320336759
DNMT3A,UBE2I,pp,19,4.358898943540674
ATM,KAT8,pp,23,4.795831523312719
EP300,MORF4L1,pp,58,7.615773105863909
HDAC6,KDM1A,pp,13,3.605551275463989
ACTL6A,SMARCC1,pp,33,5.744562646538029
JARID2,SUZ12,pp,13,3.605551275463989
BRD4,DMAP1,pp,27,5.196152422706632
HDAC2,SFMBT1,pp,78,8.831760866327848
HLTF,RPA3,pp,4,2.0
CBX3,SIRT7,pp,38,6.164414002968976
EED,PRKAA1,pp,87,9.327379053088816
ATM,PARP1,pp,23,4.795831523312719
BRCA1,EP300,pp,56,7.483314773547883
BAZ1B,HDAC11,pp,15,3.872983346207417
KDM1A,L3MBTL3,pp,49,7.0
ATRX,BMI1,pp,11,3.3166247903554
DNMT1,TRIM28,pp,40,6.324555320336759
KDM6A,KMT2D,pp,18,4.242640687119285
DNMT3B,SUV39H1,pp,33,5.744562646538029
EZH2,KDM2B,pp,105,10.246950765959598
DNMT1,DNMT3B,pp,40,6.324555320336759
HDAC1,RNF2,pp,91,9.539392014169456
EZH1,ZMYND11,pp,14,3.7416573867739413
EED,NSD1,pp,87,9.327379053088816
CBX3,SP100,pp,38,6.164414002968976
ARID1A,EED,pp,26,5.0990195135927845
HDAC6,PCMT1,pp,13,3.605551275463989
HDAC2,SMARCA2,pp,78,8.831760866327848
EHMT2,RBBP4,pp,35,5.916079783099616
CHAF1A,HDAC2,pp,29,5.385164807134504
ING3,KDM5A,pp,15,3.872983346207417
PARP2,UHRF1,pp,7,2.6457513110645907
ASH2L,SUZ12,pp,27,5.196152422706632
CHD8,RBBP5,pp,8,2.8284271247461903
KDM4A,KDM4C,pp,9,3.0
NCOR1,SIRT1,pp,34,5.830951894845301
SETDB1,SIN3B,pp,21,4.58257569495584
EED,PHC2,pp,87,9.327379053088816
SIRT6,TRIM28,pp,17,4.123105625617661
CHD5,MBD2,pp,13,3.605551275463989
MECP2,SMARCA2,pp,21,4.58257569495584
BRD8,EPC1,pp,7,2.6457513110645907
MBD3,SUZ12,pp,29,5.385164807134504
MTF2,SUV39H1,pp,15,3.872983346207417
CHD3,SATB1,pp,51,7.14142842854285
EHMT1,EHMT2,pp,17,4.123105625617661
MEN1,PSIP1,pp,19,4.358898943540674
HDAC4,RBBP4,pp,17,4.123105625617661
KMT2B,RBBP5,pp,6,2.449489742783178
PARP1,UHRF1,pp,36,6.0
EED,RING1,pp,87,9.327379053088816
CHD4,PHF20L1,pp,60,7.745966692414834
CHD3,SIRT1,pp,51,7.14142842854285
KDM6B,PRMT7,pp,16,4.0
HCFC1,WDR5,pp,32,5.656854249492381
SMARCA4,SMARCD1,pp,60,7.745966692414834
EZH2,KAT7,pp,105,10.246950765959598
ACTL6A,ELP3,pp,33,5.744562646538029
DNMT3A,SUV39H1,pp,19,4.358898943540674
EED,HDAC8,pp,87,9.327379053088816
NCOA3,PRMT1,pp,16,4.0
PRMT5,SMARCB1,pp,37,6.082762530298219
HCFC1,SETD1A,pp,32,5.656854249492381
EP300,HIRA,pp,58,7.615773105863909
EP400,EZH2,pp,23,4.795831523312719
HDAC1,PRDM6,pp,91,9.539392014169456
SIRT7,SMARCC1,pp,32,5.656854249492381
EED,PCGF1,pp,87,9.327379053088816
DNMT3A,EHMT2,pp,19,4.358898943540674
SATB1,UBE2I,pp,12,3.4641016151377544
CBX3,RBBP4,pp,38,6.164414002968976
CHD8,SIRT7,pp,8,2.8284271247461903
JMJD6,UBE2I,pp,5,2.23606797749979
PAXIP1,PRMT5,pp,16,4.0
HDAC1,MBD4,pp,91,9.539392014169456
HDAC2,MBD3,pp,78,8.831760866327848
CHD3,SMARCE1,pp,51,7.14142842854285
KDM4B,RBBP5,pp,9,3.0
PCGF6,RNF2,pp,18,4.242640687119285
L3MBTL2,SMARCA4,pp,27,5.196152422706632
KDM4A,KDM4B,pp,9,3.0
ATRX,EAF1,pp,11,3.3166247903554
BRCA1,BRD7,pp,56,7.483314773547883
CHD4,EED,pp,60,7.745966692414834
CBX2,PHC2,pp,13,3.605551275463989
CREBBP,KAT6A,pp,38,6.164414002968976
BPTF,CBX6,pp,11,3.3166247903554
DNMT1,EHMT2,pp,40,6.324555320336759
ARID1B,SMARCA4,pp,20,4.47213595499958
CHD2,SIRT7,pp,5,2.23606797749979
SETD7,SMARCA4,pp,5,2.23606797749979
