gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
ASH2L,CHD7,pp,27,5.196152422706632
BRCA1,SUZ12,pp,56,7.483314773547883
FKBP1A,FKBP2,pp,2,1.4142135623730951
CBX4,PHC3,pp,26,5.0990195135927845
HDAC6,PBRM1,pp,13,3.605551275463989
HDAC2,KDM5A,pp,78,8.831760866327848
CBX2,CBX4,pp,13,3.605551275463989
CHD5,PHIP,pp,13,3.605551275463989
EP300,GTF2B,pp,58,7.615773105863909
ATM,CHD4,pp,23,4.795831523312719
EHMT2,MBD3,pp,35,5.916079783099616
KAT2B,SATB1,pp,17,4.123105625617661
CHD8,EZH2,pp,8,2.8284271247461903
CHD5,MBD3,pp,13,3.605551275463989
CHD4,CHD5,pp,60,7.745966692414834
BOP1,RNF2,pp,4,2.0
DOT1L,KMT2A,pp,5,2.23606797749979
DNMT3A,EHMT1,pp,19,4.358898943540674
JARID2,SETDB1,pp,13,3.605551275463989
CHAF1A,DMAP1,pp,29,5.385164807134504
HDAC2,ING2,pp,78,8.831760866327848
EHMT2,WDR5,pp,35,5.916079783099616
RBBP7,ZMYND8,pp,53,7.280109889280518
NCOR1,SMARCA4,pp,34,5.830951894845301
BRD4,CHD8,pp,27,5.196152422706632
HIRA,SMARCA2,pp,8,2.8284271247461903
BRD3,EZH2,pp,6,2.449489742783178
ARID1A,RBBP7,pp,26,5.0990195135927845
CBX1,CHD1L,pp,28,5.291502622129181
BPTF,SMARCD2,pp,11,3.3166247903554
EZH1,RBBP4,pp,14,3.7416573867739413
ASH2L,KDM6A,pp,27,5.196152422706632
CHD4,EHMT2,pp,60,7.745966692414834
RBBP5,RNF2,pp,29,5.385164807134504
NCOR1,NCOR2,pp,34,5.830951894845301
EHMT2,HDAC1,pp,35,5.916079783099616
HDAC2,MTA1,pp,78,8.831760866327848
MORF4L1,RBBP7,pp,24,4.898979485566356
CHD5,RBBP7,pp,13,3.605551275463989
EP400,ZMYND11,pp,23,4.795831523312719
CREBBP,NCOR1,pp,38,6.164414002968976
ING5,KAT7,pp,10,3.1622776601683795
BAZ2A,DNMT1,pp,8,2.8284271247461903
HDAC2,SMARCA4,pp,78,8.831760866327848
ATRX,SSRP1,pp,11,3.3166247903554
RBBP7,SUV39H1,pp,53,7.280109889280518
INO80,MEN1,pp,6,2.449489742783178
CBX4,KDM2A,pp,26,5.0990195135927845
CLOCK,CREBBP,pp,8,2.8284271247461903
CHD4,RBBP7,pp,60,7.745966692414834
CARM1,UBE2I,pp,24,4.898979485566356
GTF2B,TCEA1,pp,8,2.8284271247461903
EZH2,HDAC2,pp,105,10.246950765959598
HDAC10,HDAC2,pp,5,2.23606797749979
DNMT3A,PRMT5,pp,19,4.358898943540674
BRD2,JARID2,pp,10,3.1622776601683795
BPTF,NCOR1,pp,11,3.3166247903554
PCGF1,SETD2,pp,20,4.47213595499958
DNMT3A,PAF1,pp,19,4.358898943540674
MBD2,RBBP7,pp,22,4.69041575982343
ATRX,EZH2,pp,11,3.3166247903554
ING4,PADI4,pp,12,3.4641016151377544
EP300,ING4,pp,58,7.615773105863909
BRCA1,SMARCC2,pp,56,7.483314773547883
HDAC1,ZMYND11,pp,91,9.539392014169456
ARID1A,CARM1,pp,26,5.0990195135927845
BAZ1B,BMI1,pp,15,3.872983346207417
ASH2L,KDM6B,pp,27,5.196152422706632
HDAC1,HDAC7,pp,91,9.539392014169456
RBBP5,SETD1A,pp,29,5.385164807134504
CBX1,TRIM66,pp,28,5.291502622129181
DMAP1,DNMT1,pp,18,4.242640687119285
ING4,SUV39H1,pp,12,3.4641016151377544
KAT8,MORF4L1,pp,14,3.7416573867739413
CREBBP,RBBP7,pp,38,6.164414002968976
HDAC5,PCMT1,pp,25,5.0
BRCA1,GTF2F1,pp,56,7.483314773547883
HDAC2,RBBP7,pp,78,8.831760866327848
CARM1,NCOA3,pp,24,4.898979485566356
CBX1,CHD4,pp,28,5.291502622129181
ATM,TRIM28,pp,23,4.795831523312719
BPTF,SMARCA1,pp,11,3.3166247903554
BRCA1,KDM1A,pp,56,7.483314773547883
KDM6A,RBBP5,pp,18,4.242640687119285
BPTF,RBBP4,pp,11,3.3166247903554
CLOCK,EZH2,pp,8,2.8284271247461903
BAZ1A,SMARCA2,pp,13,3.605551275463989
UBE2A,UBE2B,pp,8,2.8284271247461903
HIRA,SMARCA4,pp,8,2.8284271247461903
CBX1,EHMT1,pp,28,5.291502622129181
ARID1B,PCGF1,pp,20,4.47213595499958
ACTB,INO80,pp,18,4.242640687119285
EHMT2,L3MBTL1,pp,35,5.916079783099616
SSRP1,TRIM33,pp,17,4.123105625617661
DNMT1,RBBP7,pp,40,6.324555320336759
KDM5B,MORF4L1,pp,23,4.795831523312719
BMI1,CBX7,pp,57,7.54983443527075
ING4,PCGF1,pp,12,3.4641016151377544
CHD3,HDAC2,pp,51,7.14142842854285
EP300,NCOR1,pp,58,7.615773105863909
EPC1,MORF4L1,pp,16,4.0
CHD2,PAF1,pp,5,2.23606797749979
BRD3,DMAP1,pp,6,2.449489742783178
HDAC1,PARP2,pp,91,9.539392014169456
CBX3,EHMT2,pp,38,6.164414002968976
CARM1,PRMT1,pp,24,4.898979485566356
CHD1L,PARP2,pp,10,3.1622776601683795
ING5,JADE1,pp,10,3.1622776601683795
BRD1,CHD4,pp,8,2.8284271247461903
EPC1,ING3,pp,16,4.0
ING3,MORF4L1,pp,15,3.872983346207417
HDAC2,MTA2,pp,78,8.831760866327848
EZH1,JARID2,pp,14,3.7416573867739413
ATR,HDAC2,pp,9,3.0
EHMT1,HDAC2,pp,17,4.123105625617661
EP400,HDAC2,pp,23,4.795831523312719
CBX1,DNMT1,pp,28,5.291502622129181
EP400,KAT5,pp,23,4.795831523312719
BRPF3,ING5,pp,2,1.4142135623730951
ACTL6A,MORF4L1,pp,33,5.744562646538029
EHMT2,PRDM5,pp,35,5.916079783099616
ATAD2,EED,pp,4,2.0
ACTL6A,PBRM1,pp,33,5.744562646538029
BAZ1A,SMARCA1,pp,13,3.605551275463989
KDM6A,PAXIP1,pp,18,4.242640687119285
ACTL6B,EP400,pp,6,2.449489742783178
BRCA1,SSRP1,pp,56,7.483314773547883
BRCA1,SMARCD2,pp,56,7.483314773547883
EHMT2,UHRF1,pp,35,5.916079783099616
DMAP1,H2AFZ,pp,18,4.242640687119285
BRCA1,CARM1,pp,56,7.483314773547883
HDAC2,PHF20L1,pp,78,8.831760866327848
BRD1,ING5,pp,8,2.8284271247461903
CBX1,RING1,pp,28,5.291502622129181
HDAC2,PRDM6,pp,78,8.831760866327848
CBX8,GTF3C4,pp,26,5.0990195135927845
CREBBP,PCMT1,pp,38,6.164414002968976
CHD5,HDAC1,pp,13,3.605551275463989
DNMT3B,EHMT2,pp,33,5.744562646538029
BAZ2A,SIRT7,pp,8,2.8284271247461903
ACTL6A,DMAP1,pp,33,5.744562646538029
H2AFZ,ING3,pp,12,3.4641016151377544
DNMT3A,TRIM28,pp,19,4.358898943540674
MBD3,RBBP7,pp,29,5.385164807134504
BRCA1,SMARCA5,pp,56,7.483314773547883
CBX7,PHC1,pp,14,3.7416573867739413
CECR2,EZH2,pp,3,1.7320508075688772
NCOR1,ZMYND11,pp,34,5.830951894845301
DMAP1,MORF4L1,pp,18,4.242640687119285
HCFC1,RBBP7,pp,32,5.656854249492381
PCGF1,RING1,pp,20,4.47213595499958
ATRX,HDAC4,pp,11,3.3166247903554
BAZ1A,NCOR1,pp,13,3.605551275463989
CHD4,HDAC2,pp,60,7.745966692414834
EP400,ING3,pp,23,4.795831523312719
KAT8,MSL3,pp,14,3.7416573867739413
HDAC2,HDAC9,pp,78,8.831760866327848
CHD1,NCOR1,pp,8,2.8284271247461903
HDAC2,WDR5,pp,78,8.831760866327848
KDM4B,PBRM1,pp,9,3.0
BAZ1A,SATB1,pp,13,3.605551275463989
NCOR1,SMARCB1,pp,34,5.830951894845301
CBX1,CHAF1B,pp,28,5.291502622129181
L3MBTL3,MORF4L1,pp,11,3.3166247903554
BRCA1,PRMT5,pp,56,7.483314773547883
EHMT2,KDM1B,pp,35,5.916079783099616
PARP2,TRIM28,pp,7,2.6457513110645907
DPY30,PAXIP1,pp,16,4.0
EP400,SUZ12,pp,23,4.795831523312719
ING4,JADE1,pp,12,3.4641016151377544
ATM,SETD2,pp,23,4.795831523312719
ASH2L,KDM4B,pp,27,5.196152422706632
ASH2L,BRCA1,pp,27,5.196152422706632
CARM1,DOT1L,pp,24,4.898979485566356
EHMT2,HDAC2,pp,35,5.916079783099616
CBX4,KDM3A,pp,26,5.0990195135927845
DMAP1,RNF2,pp,18,4.242640687119285
NCOR1,SMARCC2,pp,34,5.830951894845301
ATM,KDM2A,pp,23,4.795831523312719
PCGF1,RNF2,pp,20,4.47213595499958
ATM,UHRF1,pp,23,4.795831523312719
BRCA1,NCOA1,pp,56,7.483314773547883
BPTF,SIRT7,pp,11,3.3166247903554
PHF1,RBBP7,pp,8,2.8284271247461903
CBX6,PCGF1,pp,16,4.0
CARM1,NCOA1,pp,24,4.898979485566356
CBX4,SATB1,pp,26,5.0990195135927845
PCGF1,PCGF5,pp,20,4.47213595499958
MTA3,RBBP7,pp,22,4.69041575982343
EZH2,PSIP1,pp,105,10.246950765959598
BAZ1A,EED,pp,13,3.605551275463989
CBX7,RNF2,pp,14,3.7416573867739413
CBX1,RBBP4,pp,28,5.291502622129181
GTF2B,NCOR1,pp,8,2.8284271247461903
ING5,PRMT5,pp,10,3.1622776601683795
EED,RBBP7,pp,87,9.327379053088816
ATAD2,NCOA3,pp,4,2.0
KMT2D,RBBP5,pp,15,3.872983346207417
KMT2B,PAXIP1,pp,6,2.449489742783178
CHD2,SUZ12,pp,5,2.23606797749979
EHMT2,SUZ12,pp,35,5.916079783099616
DNMT3A,SP100,pp,19,4.358898943540674
BMI1,ING3,pp,57,7.54983443527075
KDM1A,RBBP7,pp,49,7.0
ATM,ATR,pp,23,4.795831523312719
BRCA1,RBBP5,pp,56,7.483314773547883
FBXL19,RNF20,pp,3,1.7320508075688772
KMT2C,RBBP5,pp,12,3.4641016151377544
ING3,KDM6A,pp,15,3.872983346207417
ING3,KAT5,pp,15,3.872983346207417
ATM,RNF20,pp,23,4.795831523312719
CLOCK,KDM1A,pp,8,2.8284271247461903
ATM,RNF40,pp,23,4.795831523312719
ACTB,MORF4L1,pp,18,4.242640687119285
ARID2,PBRM1,pp,10,3.1622776601683795
HDAC4,NCOR1,pp,17,4.123105625617661
ING5,KAT6A,pp,10,3.1622776601683795
CBX4,CBX8,pp,26,5.0990195135927845
CBX3,HDAC2,pp,38,6.164414002968976
KDM4C,PBRM1,pp,10,3.1622776601683795
PHF20L1,RBBP7,pp,12,3.4641016151377544
HDAC2,PHC2,pp,78,8.831760866327848
BMI1,CBX4,pp,57,7.54983443527075
EZH1,MTF2,pp,14,3.7416573867739413
CHD7,PBRM1,pp,18,4.242640687119285
ATRX,CBX5,pp,11,3.3166247903554
ING5,KAT6B,pp,10,3.1622776601683795
RBBP7,SIN3A,pp,53,7.280109889280518
CXXC1,RBBP5,pp,16,4.0
HDAC2,SMARCA5,pp,78,8.831760866327848
ATM,SIRT7,pp,23,4.795831523312719
RNF2,TRIM24,pp,74,8.602325267042627
AFF1,CARM1,pp,8,2.8284271247461903
HDAC7,NCOR1,pp,11,3.3166247903554
BPTF,SUZ12,pp,11,3.3166247903554
TRIM33,UBE2I,pp,10,3.1622776601683795
CBX4,RING1,pp,26,5.0990195135927845
HDAC2,JARID2,pp,78,8.831760866327848
BRCA1,PRKAA2,pp,56,7.483314773547883
PBRM1,SMARCC2,pp,24,4.898979485566356
BRCA1,TRIM24,pp,56,7.483314773547883
CHD3,PCMT1,pp,51,7.14142842854285
RNF20,UBE2E1,pp,9,3.0
HDAC1,SATB1,pp,91,9.539392014169456
HDAC2,MTA3,pp,78,8.831760866327848
ACTL6B,ATM,pp,6,2.449489742783178
CBX4,CBX6,pp,26,5.0990195135927845
SATB1,SIN3A,pp,12,3.4641016151377544
BRD3,KDM4C,pp,6,2.449489742783178
CBX5,PARP2,pp,39,6.244997998398398
CBX1,EHMT2,pp,28,5.291502622129181
HDAC2,SIRT6,pp,78,8.831760866327848
TRIM24,TRIM28,pp,9,3.0
HDAC2,HELLS,pp,78,8.831760866327848
EHMT2,RNF2,pp,35,5.916079783099616
BRCA1,CHD9,pp,56,7.483314773547883
ASH2L,KMT2E,pp,27,5.196152422706632
NCOR1,TRIM28,pp,34,5.830951894845301
KMT2A,PSIP1,pp,40,6.324555320336759
BOP1,EED,pp,4,2.0
MTA2,RBBP7,pp,29,5.385164807134504
CECR2,SMARCA5,pp,3,1.7320508075688772
HAT1,RBBP7,pp,3,1.7320508075688772
CHD2,EZH2,pp,5,2.23606797749979
EED,JARID2,pp,87,9.327379053088816
NCOR1,SMARCE1,pp,34,5.830951894845301
AFF1,DOT1L,pp,8,2.8284271247461903
