gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
PRMT1,SIRT1,pp,13,3.605551275463989
PHF8,TAF1,pp,6,2.449489742783178
MECOM,UBE2I,pp,12,3.4641016151377544
HDAC1,SIRT6,pp,91,9.539392014169456
BRD4,KDM5B,pp,27,5.196152422706632
ARID1A,HDAC2,pp,26,5.0990195135927845
CHD7,MTA1,pp,18,4.242640687119285
CREBBP,HDAC2,pp,38,6.164414002968976
MBD2,PAF1,pp,22,4.69041575982343
CHD4,UBE2I,pp,60,7.745966692414834
BMI1,DMAP1,pp,57,7.54983443527075
SIRT1,SMARCD2,pp,38,6.164414002968976
MECP2,SMARCE1,pp,21,4.58257569495584
CBX6,RING1,pp,16,4.0
MBD2,MBD3,pp,22,4.69041575982343
NCOR1,SMARCD1,pp,34,5.830951894845301
ARID2,CHD7,pp,10,3.1622776601683795
HDAC1,SMARCE1,pp,91,9.539392014169456
DMAP1,EP400,pp,18,4.242640687119285
EP400,EPC2,pp,23,4.795831523312719
PCGF6,RING1,pp,18,4.242640687119285
HDAC5,SIN3A,pp,25,5.0
ELP3,SMARCD2,pp,12,3.4641016151377544
HDAC1,UBE2I,pp,91,9.539392014169456
L3MBTL2,SMARCC1,pp,27,5.196152422706632
HDAC1,SIN3A,pp,91,9.539392014169456
CREBBP,HDAC10,pp,38,6.164414002968976
HDAC5,NCOR1,pp,25,5.0
SMARCC2,SMARCD2,pp,41,6.4031242374328485
AURKB,RNF2,pp,12,3.4641016151377544
HDAC7,NCOR2,pp,11,3.3166247903554
KAT2A,UBE2I,pp,9,3.0
DNMT3B,PCGF2,pp,33,5.744562646538029
HDAC3,SMARCA4,pp,31,5.5677643628300215
TDG,UBE2I,pp,7,2.6457513110645907
BRD9,UBE2A,pp,9,3.0
MTA3,RBBP4,pp,22,4.69041575982343
AURKB,CBX7,pp,12,3.4641016151377544
HDAC1,PADI4,pp,91,9.539392014169456
BAZ2A,DNMT3B,pp,8,2.8284271247461903
HDAC5,TRIM28,pp,25,5.0
HDAC4,NCOR2,pp,17,4.123105625617661
BMI1,SMARCC1,pp,57,7.54983443527075
SMARCA4,SMARCE1,pp,60,7.745966692414834
ASH2L,EZH2,pp,27,5.196152422706632
BAZ2A,EED,pp,8,2.8284271247461903
SETD1A,SMARCA1,pp,15,3.872983346207417
HDAC1,UHRF1,pp,91,9.539392014169456
ASH2L,CHD7,pp,27,5.196152422706632
FKBP1A,FKBP2,pp,2,1.4142135623730951
PHIP,SMARCA4,pp,13,3.605551275463989
EP300,SIRT1,pp,58,7.615773105863909
SSRP1,UBE2I,pp,17,4.123105625617661
HDAC6,PBRM1,pp,13,3.605551275463989
GTF2F1,TCEA1,pp,10,3.1622776601683795
HDAC2,KDM5A,pp,78,8.831760866327848
RBBP4,SMARCA4,pp,59,7.681145747868608
SETD7,SIRT1,pp,5,2.23606797749979
CBX3,RING1,pp,38,6.164414002968976
CHD5,PHIP,pp,13,3.605551275463989
HDAC1,TET2,pp,91,9.539392014169456
CHD7,MTA2,pp,18,4.242640687119285
HDAC1,SMARCC1,pp,91,9.539392014169456
HDAC1,ZMYND8,pp,91,9.539392014169456
ATR,RPA3,pp,9,3.0
CHD5,MBD3,pp,13,3.605551275463989
MBD2,MTA1,pp,22,4.69041575982343
CHD4,CHD5,pp,60,7.745966692414834
BOP1,RNF2,pp,4,2.0
PARP1,TAF1,pp,36,6.0
BMI1,SMARCA4,pp,57,7.54983443527075
SMARCB1,SMARCC1,pp,39,6.244997998398398
L3MBTL1,PHF10,pp,9,3.0
AURKB,EP300,pp,12,3.4641016151377544
EZH2,PRDM14,pp,105,10.246950765959598
ELP3,SUZ12,pp,12,3.4641016151377544
CHAF1A,DMAP1,pp,29,5.385164807134504
HDAC2,ING2,pp,78,8.831760866327848
PHC2,PHC3,pp,23,4.795831523312719
RBBP7,ZMYND8,pp,53,7.280109889280518
NCOR1,SMARCA4,pp,34,5.830951894845301
HDAC1,MBD3,pp,91,9.539392014169456
SMARCA4,SMARCD2,pp,60,7.745966692414834
CHD3,MECOM,pp,51,7.14142842854285
BRD3,EZH2,pp,6,2.449489742783178
CHD7,SIRT7,pp,18,4.242640687119285
BPTF,SMARCD2,pp,11,3.3166247903554
NCOA1,SMARCE1,pp,16,4.0
ASH2L,KDM6A,pp,27,5.196152422706632
ARID1B,KDM5B,pp,20,4.47213595499958
CHD4,ZMYND8,pp,60,7.745966692414834
RPA3,SMARCA5,pp,14,3.7416573867739413
NCOR1,NCOR2,pp,34,5.830951894845301
EHMT2,HDAC1,pp,35,5.916079783099616
SMARCB1,SMARCD2,pp,39,6.244997998398398
PHC1,UBE2I,pp,20,4.47213595499958
HDAC2,MTA1,pp,78,8.831760866327848
CHD5,RBBP7,pp,13,3.605551275463989
EP400,ZMYND11,pp,23,4.795831523312719
CREBBP,NCOR1,pp,38,6.164414002968976
ING5,KAT7,pp,10,3.1622776601683795
NCOA3,NCOR2,pp,16,4.0
BAZ2A,DNMT1,pp,8,2.8284271247461903
HDAC2,SMARCA4,pp,78,8.831760866327848
ATRX,SSRP1,pp,11,3.3166247903554
HDAC5,PRMT5,pp,25,5.0
CHD3,KDM5B,pp,51,7.14142842854285
CREBBP,SMARCA4,pp,38,6.164414002968976
HDAC1,KDM4A,pp,91,9.539392014169456
ARID1A,HDAC1,pp,26,5.0990195135927845
HDAC1,RING1,pp,91,9.539392014169456
CARM1,UBE2I,pp,24,4.898979485566356
KAT5,PHC2,pp,30,5.477225575051661
MTA3,ZMYND8,pp,22,4.69041575982343
EZH2,HDAC2,pp,105,10.246950765959598
RNF40,UBE2A,pp,10,3.1622776601683795
CHD7,SMARCE1,pp,18,4.242640687119285
HDAC10,HDAC2,pp,5,2.23606797749979
HDAC5,MTA2,pp,25,5.0
HDAC1,NCOR2,pp,91,9.539392014169456
BPTF,NCOR1,pp,11,3.3166247903554
CBX5,SMARCA4,pp,39,6.244997998398398
SETDB1,UBE2I,pp,21,4.58257569495584
ARID1B,KDM4B,pp,20,4.47213595499958
MBD2,RBBP7,pp,22,4.69041575982343
SIN3B,SMARCE1,pp,15,3.872983346207417
HDAC1,ZMYND11,pp,91,9.539392014169456
RBBP4,UBE2A,pp,59,7.681145747868608
NCOR2,UBE2I,pp,16,4.0
ASH2L,KDM6B,pp,27,5.196152422706632
MBD2,ZMYND8,pp,22,4.69041575982343
BRD7,SMARCA4,pp,16,4.0
HDAC1,HDAC7,pp,91,9.539392014169456
CHD7,SMARCC1,pp,18,4.242640687119285
SMARCA4,SMARCC2,pp,60,7.745966692414834
EED,PRDM14,pp,87,9.327379053088816
DMAP1,DNMT1,pp,18,4.242640687119285
MECOM,SUV39H1,pp,12,3.4641016151377544
CHD3,SMARCD1,pp,51,7.14142842854285
HDAC5,PCMT1,pp,25,5.0
HDAC1,KDM1A,pp,91,9.539392014169456
BRCA1,GTF2F1,pp,56,7.483314773547883
HDAC2,RBBP7,pp,78,8.831760866327848
BPTF,SMARCA1,pp,11,3.3166247903554
KDM4B,WDR5,pp,9,3.0
KDM4B,KMT2D,pp,9,3.0
SMARCC2,SMARCD1,pp,41,6.4031242374328485
AFF1,EAF1,pp,8,2.8284271247461903
TAF1,UBE2I,pp,10,3.1622776601683795
SMARCC1,SUZ12,pp,45,6.708203932499369
UBE2A,UBE2B,pp,8,2.8284271247461903
EZH2,HDAC1,pp,105,10.246950765959598
HIRA,SMARCA4,pp,8,2.8284271247461903
PHIP,SIRT7,pp,13,3.605551275463989
EHMT2,L3MBTL1,pp,35,5.916079783099616
SSRP1,TRIM33,pp,17,4.123105625617661
KDM5B,MORF4L1,pp,23,4.795831523312719
HDAC1,PRDM5,pp,91,9.539392014169456
SMARCC1,SMARCD2,pp,45,6.708203932499369
CHD3,HDAC2,pp,51,7.14142842854285
EP300,NCOR1,pp,58,7.615773105863909
KDM5B,PRDM13,pp,23,4.795831523312719
BRD3,DMAP1,pp,6,2.449489742783178
HDAC1,PARP2,pp,91,9.539392014169456
PCGF2,SCMH1,pp,15,3.872983346207417
ING5,JADE1,pp,10,3.1622776601683795
EPC1,ING3,pp,16,4.0
BRD9,SMARCA2,pp,9,3.0
ING3,MORF4L1,pp,15,3.872983346207417
KDM5B,MTA2,pp,23,4.795831523312719
HDAC2,MTA2,pp,78,8.831760866327848
RBBP4,SMARCA1,pp,59,7.681145747868608
HDAC5,PARP1,pp,25,5.0
ATR,HDAC2,pp,9,3.0
EHMT1,HDAC2,pp,17,4.123105625617661
EP400,HDAC2,pp,23,4.795831523312719
GTF2F1,JMJD6,pp,10,3.1622776601683795
CHD4,SIRT7,pp,60,7.745966692414834
KDM4B,SMARCA4,pp,9,3.0
EP400,KAT5,pp,23,4.795831523312719
HDAC5,PRKAA1,pp,25,5.0
BRPF3,ING5,pp,2,1.4142135623730951
ARID1A,SMARCD2,pp,26,5.0990195135927845
ATAD2,EED,pp,4,2.0
KDM4B,KMT2C,pp,9,3.0
HDAC1,RBBP4,pp,91,9.539392014169456
KDM5B,SMARCC2,pp,23,4.795831523312719
ACTL6A,PBRM1,pp,33,5.744562646538029
BAZ1A,SMARCA1,pp,13,3.605551275463989
CHD1L,RPA3,pp,10,3.1622776601683795
SMARCA1,SMARCA5,pp,14,3.7416573867739413
RBBP4,SIRT7,pp,59,7.681145747868608
ACTL6B,EP400,pp,6,2.449489742783178
BRCA1,SSRP1,pp,56,7.483314773547883
BRD4,SIRT1,pp,27,5.196152422706632
AURKB,CBX5,pp,12,3.4641016151377544
BRCA1,SMARCD2,pp,56,7.483314773547883
DNMT1,HDAC1,pp,40,6.324555320336759
DMAP1,H2AFZ,pp,18,4.242640687119285
HDAC10,NCOR2,pp,5,2.23606797749979
HDAC2,PHF20L1,pp,78,8.831760866327848
BRD1,ING5,pp,8,2.8284271247461903
CBX1,RING1,pp,28,5.291502622129181
BMI1,PHC2,pp,57,7.54983443527075
HDAC2,PRDM6,pp,78,8.831760866327848
EED,HDAC1,pp,87,9.327379053088816
RNF2,SMARCE1,pp,74,8.602325267042627
CHD5,HDAC1,pp,13,3.605551275463989
HDAC1,MBD2,pp,91,9.539392014169456
BAZ2A,SIRT7,pp,8,2.8284271247461903
ACTL6A,DMAP1,pp,33,5.744562646538029
SMARCB1,SMARCE1,pp,39,6.244997998398398
H2AFZ,ING3,pp,12,3.4641016151377544
MBD3,SMARCA4,pp,29,5.385164807134504
PCGF2,UBE2I,pp,15,3.872983346207417
EED,SMARCC1,pp,87,9.327379053088816
CECR2,EZH2,pp,3,1.7320508075688772
CBX6,PCGF2,pp,16,4.0
NCOR1,ZMYND11,pp,34,5.830951894845301
DMAP1,MORF4L1,pp,18,4.242640687119285
HDAC1,PRMT5,pp,91,9.539392014169456
ARID1B,SMARCD2,pp,20,4.47213595499958
CBX6,PHC2,pp,16,4.0
PCGF1,RING1,pp,20,4.47213595499958
SMARCA2,SMARCC1,pp,42,6.48074069840786
HDAC1,SIN3B,pp,91,9.539392014169456
BAZ1A,NCOR1,pp,13,3.605551275463989
PARP1,UBE2I,pp,36,6.0
CHD4,HDAC2,pp,60,7.745966692414834
EP400,ING3,pp,23,4.795831523312719
SMARCA2,SMARCE1,pp,42,6.48074069840786
HDAC2,HDAC9,pp,78,8.831760866327848
CHD1,NCOR1,pp,8,2.8284271247461903
L3MBTL1,MECOM,pp,9,3.0
MBD2,PRMT1,pp,22,4.69041575982343
HDAC2,WDR5,pp,78,8.831760866327848
KDM5B,RBBP4,pp,23,4.795831523312719
PARP1,SMARCA1,pp,36,6.0
MTA1,SIRT1,pp,30,5.477225575051661
KDM4B,PBRM1,pp,9,3.0
NCOR1,SMARCB1,pp,34,5.830951894845301
ARID1B,SMARCA1,pp,20,4.47213595499958
HDAC1,MTA2,pp,91,9.539392014169456
KAT8,SIRT1,pp,14,3.7416573867739413
EZH2,MTA3,pp,105,10.246950765959598
HDAC1,SMARCA5,pp,91,9.539392014169456
EP400,SUZ12,pp,23,4.795831523312719
DNMT3B,SIRT1,pp,33,5.744562646538029
KMT2A,TAF1,pp,40,6.324555320336759
ASH2L,KDM4B,pp,27,5.196152422706632
PHF10,SMARCE1,pp,11,3.3166247903554
RNF2,SSRP1,pp,74,8.602325267042627
ARID1A,SMARCC1,pp,26,5.0990195135927845
ASH2L,BRCA1,pp,27,5.196152422706632
PHF10,SMARCD1,pp,11,3.3166247903554
SIRT7,SMARCA2,pp,32,5.656854249492381
EHMT2,HDAC2,pp,35,5.916079783099616
CHD3,MTA3,pp,51,7.14142842854285
DMAP1,RNF2,pp,18,4.242640687119285
KDM2B,RING1,pp,15,3.872983346207417
NCOR1,SMARCC2,pp,34,5.830951894845301
MTA2,MTA3,pp,29,5.385164807134504
ACTB,SMARCE1,pp,18,4.242640687119285
DNMT3B,UBE2I,pp,33,5.744562646538029
SIRT7,SMARCC2,pp,32,5.656854249492381
BMI1,RING1,pp,57,7.54983443527075
MECP2,SIRT1,pp,21,4.58257569495584
BPTF,SIRT7,pp,11,3.3166247903554
SMARCA2,SMARCD1,pp,42,6.48074069840786
CBX2,PCGF2,pp,13,3.605551275463989
SMARCC1,TRIM28,pp,45,6.708203932499369
SMARCA2,TAF1,pp,42,6.48074069840786
PHIP,SSRP1,pp,13,3.605551275463989
MTA3,RBBP7,pp,22,4.69041575982343
HDAC1,KAT5,pp,91,9.539392014169456
GTF2B,NCOR1,pp,8,2.8284271247461903
ING5,PRMT5,pp,10,3.1622776601683795
BRD7,SMARCC1,pp,16,4.0
HDAC1,SMARCA4,pp,91,9.539392014169456
ATAD2,NCOA3,pp,4,2.0
DNMT1,SIRT1,pp,40,6.324555320336759
AURKB,BMI1,pp,12,3.4641016151377544
CHD7,WDR5,pp,18,4.242640687119285
ARID1A,SIRT7,pp,26,5.0990195135927845
CHD4,MTA3,pp,60,7.745966692414834
CHD4,SMARCA4,pp,60,7.745966692414834
BMI1,ING3,pp,57,7.54983443527075
FBXL19,RNF20,pp,3,1.7320508075688772
CBX5,SIRT1,pp,39,6.244997998398398
ING3,KDM6A,pp,15,3.872983346207417
ING3,KAT5,pp,15,3.872983346207417
BRD9,SMARCD1,pp,9,3.0
ARID2,PBRM1,pp,10,3.1622776601683795
ING2,SIRT1,pp,14,3.7416573867739413
HDAC4,NCOR1,pp,17,4.123105625617661
ING5,KAT6A,pp,10,3.1622776601683795
CBX3,HDAC2,pp,38,6.164414002968976
EZH2,SMARCD1,pp,105,10.246950765959598
KDM4C,PBRM1,pp,10,3.1622776601683795
MTA1,ZMYND8,pp,30,5.477225575051661
HDAC2,PHC2,pp,78,8.831760866327848
ARID2,SMARCC1,pp,10,3.1622776601683795
CHD7,PBRM1,pp,18,4.242640687119285
L3MBTL3,PHC2,pp,11,3.3166247903554
MBD2,SIN3A,pp,22,4.69041575982343
PRMT5,SMARCA4,pp,37,6.082762530298219
ING5,KAT6B,pp,10,3.1622776601683795
ARID1B,SMARCC1,pp,20,4.47213595499958
PRDM14,PRDM6,pp,5,2.23606797749979
SMARCA1,SMARCA4,pp,14,3.7416573867739413
HDAC2,SMARCA5,pp,78,8.831760866327848
ATM,SIRT7,pp,23,4.795831523312719
ACTL6A,SMARCD1,pp,33,5.744562646538029
CHD7,EED,pp,18,4.242640687119285
MBD3,ZMYND8,pp,29,5.385164807134504
CHAF1A,SIRT1,pp,29,5.385164807134504
HDAC7,NCOR1,pp,11,3.3166247903554
PHC1,PHC2,pp,20,4.47213595499958
PHC2,PRKAA1,pp,23,4.795831523312719
KDM1A,KDM5B,pp,49,7.0
TRIM33,UBE2I,pp,10,3.1622776601683795
PCGF2,RING1,pp,15,3.872983346207417
SIRT7,SMARCA4,pp,32,5.656854249492381
EPC1,PHC2,pp,16,4.0
NCOA1,SMARCA4,pp,16,4.0
CBX4,RING1,pp,26,5.0990195135927845
HDAC2,JARID2,pp,78,8.831760866327848
SMARCA1,SMARCC1,pp,14,3.7416573867739413
HAT1,PRKAA2,pp,3,1.7320508075688772
PBRM1,SMARCC2,pp,24,4.898979485566356
HDAC1,SATB1,pp,91,9.539392014169456
HDAC1,MECOM,pp,91,9.539392014169456
BRD4,BRD9,pp,27,5.196152422706632
HDAC2,MTA3,pp,78,8.831760866327848
HDAC1,SMARCD1,pp,91,9.539392014169456
ARID1B,SMARCD1,pp,20,4.47213595499958
ELP3,PAF1,pp,12,3.4641016151377544
BRD3,KDM4C,pp,6,2.449489742783178
HDAC2,SIRT6,pp,78,8.831760866327848
HDAC2,HELLS,pp,78,8.831760866327848
KMT2A,SIRT7,pp,40,6.324555320336759
HDAC1,PRDM1,pp,91,9.539392014169456
SIRT1,SUV39H1,pp,38,6.164414002968976
JMJD6,SSRP1,pp,5,2.23606797749979
PARP1,SSRP1,pp,36,6.0
SMARCD2,SUZ12,pp,20,4.47213595499958
ASH2L,KMT2E,pp,27,5.196152422706632
PHC2,SCMH1,pp,23,4.795831523312719
NCOR1,TRIM28,pp,34,5.830951894845301
BOP1,EED,pp,4,2.0
RNF2,SMARCC1,pp,74,8.602325267042627
CECR2,SMARCA5,pp,3,1.7320508075688772
HDAC1,L3MBTL2,pp,91,9.539392014169456
HAT1,RBBP7,pp,3,1.7320508075688772
CBX3,L3MBTL1,pp,38,6.164414002968976
PRMT5,SIRT7,pp,37,6.082762530298219
NCOR1,SMARCE1,pp,34,5.830951894845301
HDAC1,SUZ12,pp,91,9.539392014169456
BRD7,CHD7,pp,16,4.0
